age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
55,Private,332642,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
52,Private,297975,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,53,United-States,0
59,Private,374473,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
61,Private,409085,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
53,Private,288558,Masters,13,Married-civ-spouse,Craft-repair,Own-child,White,1,0,0,50,United-States,0
52,Private,246821,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,56,United-States,0
49,Private,260028,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,54,United-States,0
62,Private,411674,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,57,United-States,0
64,Private,367716,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
60,Private,407814,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
63,Private,370210,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,60,United-States,0
65,Private,424142,Bachelors,15,Married-civ-spouse,Sales,Husband,White,1,0,0,64,United-States,0
57,Private,407233,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,0
54,Private,274996,Masters,13,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,54,United-States,0
50,Private,271402,Masters,13,Married-civ-spouse,Sales,Unmarried,White,1,0,0,52,United-States,0
55,Private,360775,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,52,United-States,0
52,Private,239167,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,50,United-States,0
53,Private,324733,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,57,United-States,0
52,Private,348438,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,48,United-States,0
56,Private,351920,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,0
54,Private,365371,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
62,Private,391655,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
53,Private,288639,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,54,United-States,0
61,Private,409074,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
50,Private,286103,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,55,United-States,0
56,Private,288926,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,United-States,0
57,Private,337031,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,61,United-States,0
56,Private,387973,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,0
58,Private,360165,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
62,Private,366281,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
60,Private,408094,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
64,Private,384127,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
57,Private,389907,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,United-States,0
54,Private,319870,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,56,United-States,0
66,Private,402158,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
53,Private,307447,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,57,United-States,0
51,Private,257957,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
49,Private,258427,Masters,13,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,53,United-States,0
49,Private,259723,Masters,13,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,53,United-States,0
53,Private,253865,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,0
54,Private,319299,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,57,United-States,0
54,Private,268196,Masters,13,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,54,United-States,0
51,Private,297105,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,53,United-States,0
55,Private,344297,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,52,United-States,0
52,Private,288308,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,58,United-States,0
51,Private,294712,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,53,United-States,0
58,Private,320005,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
56,Private,329592,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
58,Private,393208,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
57,Private,372932,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,62,United-States,0
59,Private,315463,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
52,Private,306357,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,56,United-States,0
53,Private,289099,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,59,United-States,0
53,Private,337492,Assoc-voc,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
62,Private,395332,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
62,Private,363137,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
53,Private,293050,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,59,United-States,0
58,Private,337498,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
58,Private,342204,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
58,Private,352898,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
57,Private,269863,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,53,United-States,0
61,Private,339676,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
62,Private,376987,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
53,Private,263789,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
51,Private,274715,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,55,United-States,0
58,Private,350167,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
49,Private,220205,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,51,United-States,0
51,Private,245230,Masters,13,Married-civ-spouse,Craft-repair,Own-child,White,1,0,0,56,United-States,0
52,Private,284807,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,51,United-States,0
51,Private,287163,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States,0
54,Private,320117,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,57,United-States,0
50,Private,286060,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,53,United-States,0
53,Private,296671,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,55,United-States,0
56,Private,403963,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
60,Private,410825,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,56,United-States,0
59,Private,401749,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,64,United-States,0
62,Private,401175,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
50,Private,266709,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,57,United-States,0
59,Private,393858,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,54,United-States,0
57,Private,365279,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
57,Private,342453,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,64,United-States,0
51,Private,296644,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,53,United-States,0
60,Private,345442,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
53,Private,314538,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,51,United-States,0
59,Private,388207,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,64,United-States,0
54,Private,330630,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
65,Private,399947,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
53,Private,280235,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
56,Private,363251,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,57,United-States,0
52,Private,235030,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,49,United-States,0
59,Private,376326,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
52,Private,248510,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,56,United-States,0
62,Private,381876,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,55,United-States,0
51,Private,299770,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,57,United-States,0
57,Private,380277,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
60,Private,411288,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
58,Private,348557,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
58,Private,371730,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,United-States,0
50,Private,309249,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,55,United-States,0
62,Private,391328,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
55,Private,233179,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,0
60,Private,401585,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,64,United-States,0
61,Private,350351,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,65,United-States,0
59,Private,405410,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
61,Private,394744,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
61,Private,393920,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,55,United-States,0
55,Private,393477,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
56,Private,385971,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,57,United-States,0
58,Private,376045,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,0
54,Private,276624,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,49,United-States,0
54,Private,340911,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
66,Private,414919,Bachelors,15,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
62,Private,403186,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
59,Private,377212,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
67,Private,410639,Bachelors,15,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,64,United-States,0
55,Private,271747,Masters,13,Married-civ-spouse,Sales,Own-child,White,1,0,0,54,United-States,0
52,Private,301878,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,53,United-States,0
63,Private,405532,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
52,Private,297645,Masters,13,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,54,United-States,0
52,Private,312039,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,50,United-States,0
53,Private,252147,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
55,Private,360465,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,55,United-States,0
52,Private,279096,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,0
63,Private,374767,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
56,Private,383402,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
52,Private,295057,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,United-States,0
56,Private,371451,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
61,Private,395930,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
57,Private,358496,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
65,Private,413350,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
59,Private,390999,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,64,United-States,0
49,Private,255860,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
53,Private,324601,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States,0
55,Private,331822,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,57,United-States,0
55,Private,348388,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
57,Private,303653,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,59,United-States,0
50,Private,280389,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,49,United-States,0
55,Private,279944,Masters,13,Married-civ-spouse,Sales,Own-child,White,1,0,0,55,United-States,0
55,Private,334946,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
57,Private,344102,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
52,Private,330883,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,55,United-States,0
53,Private,342497,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
56,Private,381091,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
58,Private,327375,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,United-States,0
52,Private,286238,Masters,13,Married-civ-spouse,Craft-repair,Own-child,White,1,0,0,49,United-States,0
57,Private,413196,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
59,Private,381976,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,65,United-States,0
56,Private,283336,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,53,United-States,0
63,Private,368912,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
53,Private,302169,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,51,United-States,0
52,Private,288030,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,52,United-States,0
53,Private,289642,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,54,United-States,0
51,Private,279021,Masters,13,Married-civ-spouse,Sales,Own-child,White,1,0,0,54,United-States,0
53,Private,265304,Masters,13,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,54,United-States,0
54,Private,320206,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,57,United-States,0
52,Private,314767,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,59,United-States,0
62,Private,361617,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
59,Private,389672,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,64,United-States,0
57,Private,366627,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
56,Private,276373,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,0
56,Private,318921,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,55,United-States,0
58,Private,354585,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
54,Private,266982,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States,0
59,Private,400825,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
60,Private,422140,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
52,Private,295144,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,52,United-States,0
50,Private,266208,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
49,Private,289498,Assoc-voc,12,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,51,United-States,0
66,Private,411373,Bachelors,15,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
53,Private,391987,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,58,United-States,0
59,Private,404595,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
58,Private,436304,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,53,United-States,0
54,Private,331094,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States,0
63,Private,356780,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
62,Private,352713,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
52,Private,331982,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,United-States,0
50,Private,314050,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,47,United-States,0
57,Private,388493,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
58,Private,381291,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
56,Private,381899,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,51,United-States,0
59,Private,396577,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
60,Private,392053,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
53,Private,327456,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States,0
56,Private,316509,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,58,United-States,0
61,Private,351947,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
55,Private,321970,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,55,United-States,0
51,Private,253177,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
51,Private,249005,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
59,Private,372946,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,59,United-States,0
57,Private,357038,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
61,Private,354249,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
52,Private,340605,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
50,Private,285986,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,57,United-States,0
46,Private,237797,Masters,12,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,48,United-States,0
51,Private,313963,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,49,United-States,0
50,Private,278664,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,49,United-States,0
57,Private,286405,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,0
55,Private,273244,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,56,United-States,0
59,Private,379631,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
