age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29,Private,217233,Bachelors,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,21,Nicaragua,0
31,Private,94622,HS-grad,10,Never-married,Sales,Not-in-family,White,0,0,0,39,United-States,0
31,Local-gov,95498,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,44,United-States,1
61,Private,58087,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,31,United-States,0
50,Private,143469,Some-college,11,Divorced,Adm-clerical,Own-child,White,1,0,0,36,United-States,0
34,Self-emp-not-inc,12285,Some-college,9,Married-civ-spouse,Sales,Husband,White,1,0,0,28,United-States,0
48,Private,104112,Some-college,10,Married-civ-spouse,Other-service,Husband,White,1,0,0,47,United-States,1
51,Private,12285,HS-grad,9,Widowed,Craft-repair,Unmarried,Black,0,0,0,32,United-States,0
26,Private,109413,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,39,United-States,0
29,Private,112022,HS-grad,10,Married-civ-spouse,Sales,Husband,White,1,0,0,46,United-States,0
40,Private,412704,Masters,16,Never-married,Exec-managerial,Not-in-family,Black,1,0,0,43,United-States,1
44,Private,14936,Masters,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,41,United-States,0
42,Private,42974,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,50,United-States,0
22,Private,99226,Masters,6,Never-married,Exec-managerial,Not-in-family,White,1,0,0,31,Mexico,0
21,Private,133248,HS-grad,10,Never-married,Adm-clerical,Own-child,White,1,0,0,31,United-States,0
51,Private,12285,Masters,16,Divorced,Prof-specialty,Not-in-family,White,0,0,0,34,United-States,0
28,Self-emp-not-inc,107321,Masters,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,94,United-States,0
30,Private,67833,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,44,United-States,0
36,State-gov,85096,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,29,Nicaragua,0
40,Local-gov,78849,Masters,15,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,0
35,Private,452289,Bachelors,15,Never-married,Sales,Not-in-family,Black,0,0,0,37,United-States,0
51,Self-emp-not-inc,122550,11th,6,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,39,United-States,0
79,Private,12285,Masters,6,Widowed,?,Not-in-family,White,0,0,0,49,United-States,0
36,Local-gov,119777,Some-college,11,Never-married,Adm-clerical,Own-child,White,0,0,0,34,United-States,0
34,Private,110169,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,0
60,Private,172365,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,33,Mexico,1
28,Private,113350,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,42,United-States,0
26,Private,78128,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,52,United-States,0
19,Private,12285,Masters,9,Never-married,Sales,Own-child,White,0,0,0,22,United-States,0
22,Private,85357,HS-grad,10,Never-married,Other-service,Own-child,White,0,0,0,10,United-States,0
40,Private,12285,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,0,0,0,29,Mexico,0
52,Self-emp-not-inc,77939,HS-grad,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,31,United-States,0
46,Private,407554,Bachelors,15,Divorced,Exec-managerial,Not-in-family,White,1,0,0,42,United-States,1
37,Self-emp-not-inc,74865,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
42,Private,105121,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,43,United-States,1
51,Private,195633,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,44,United-States,1
25,Private,37592,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,27,United-States,0
59,Private,14017,HS-grad,9,Separated,Sales,Unmarried,Black,0,0,0,39,United-States,0
41,Local-gov,12285,11th,9,Separated,Other-service,Unmarried,Black,0,0,0,43,United-States,0
40,Private,67104,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,53,United-States,1
23,State-gov,79497,Some-college,11,Never-married,Prof-specialty,Own-child,White,0,0,0,26,United-States,0
32,Private,18428,Bachelors,14,Never-married,Craft-repair,Not-in-family,White,1,0,0,44,United-States,1
33,Private,12285,Some-college,10,Separated,Adm-clerical,Not-in-family,White,0,0,0,33,United-States,0
26,Private,83657,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,42,United-States,0
31,Private,53157,HS-grad,10,Never-married,Sales,Not-in-family,White,1,0,0,55,United-States,0
22,Private,16676,Some-college,10,Never-married,Other-service,Not-in-family,White,0,0,0,31,United-States,0
25,Private,90903,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,1,0,0,11,United-States,0
52,Private,120431,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
51,Local-gov,119629,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,0,0,0,38,United-States,0
31,Private,191315,11th,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,39,United-States,1
31,Self-emp-not-inc,12285,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,73,United-States,0
61,Self-emp-not-inc,12285,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,0,0,0,22,United-States,0
30,Private,135379,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,42,United-States,1
43,Private,90490,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,36,United-States,0
50,Private,315812,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States,0
34,Private,251864,11th,6,Married-civ-spouse,Other-service,Husband,White,1,0,0,33,Mexico,0
44,Private,78596,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,40,United-States,0
30,Private,158680,Some-college,9,Never-married,Other-service,Not-in-family,White,0,0,0,16,United-States,0
20,?,114163,Some-college,10,Never-married,?,Own-child,White,1,0,0,23,United-States,0
50,Local-gov,51924,Bachelors,14,Divorced,Exec-managerial,Unmarried,White,0,0,0,36,United-States,0
41,Local-gov,150099,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,1
74,Private,12285,HS-grad,8,Widowed,Other-service,Not-in-family,White,1,0,0,22,United-States,0
38,Private,100978,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,42,United-States,0
25,Private,78648,Some-college,10,Never-married,Sales,Own-child,White,1,0,0,32,United-States,0
43,Private,12285,HS-grad,9,Separated,Other-service,Not-in-family,Black,0,0,0,30,United-States,0
50,Private,258846,11th,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,19,Mexico,1
60,Self-emp-not-inc,222418,Some-college,10,Married-civ-spouse,Sales,Husband,Black,1,0,0,60,United-States,1
26,Local-gov,227336,Masters,15,Never-married,Prof-specialty,Not-in-family,White,0,0,0,42,United-States,0
35,Self-emp-not-inc,34833,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,44,United-States,0
53,Private,110015,Some-college,10,Never-married,Adm-clerical,Own-child,Black,1,0,0,39,United-States,0
21,?,115656,HS-grad,10,Never-married,?,Not-in-family,White,0,0,0,43,United-States,0
53,Private,136767,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,1
36,Self-emp-not-inc,235931,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,36,United-States,0
26,Private,126605,HS-grad,9,Never-married,Craft-repair,Unmarried,Black,0,0,0,42,United-States,0
24,Private,257731,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,1,0,0,27,United-States,0
34,Private,139481,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,United-States,1
35,Private,61753,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,39,United-States,0
50,Private,97510,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,43,United-States,1
41,Self-emp-not-inc,12285,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,38,United-States,0
27,Private,121471,11th,8,Never-married,Craft-repair,Not-in-family,White,0,0,0,37,United-States,0
33,Private,102666,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,39,United-States,0
45,Self-emp-not-inc,12285,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,37,United-States,0
49,Private,122525,11th,12,Married-civ-spouse,Sales,Husband,White,1,0,0,36,United-States,0
30,Local-gov,89214,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,44,United-States,1
29,Private,162363,Masters,14,Never-married,Adm-clerical,Own-child,Black,0,0,0,34,United-States,0
51,Private,217392,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,56,United-States,1
43,Self-emp-not-inc,87614,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,59,United-States,0
34,Private,105550,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,44,United-States,0
37,?,85199,Bachelors,14,Never-married,?,Own-child,White,0,0,0,38,United-States,0
42,Private,78308,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,1
32,Private,136908,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
28,Private,204678,11th,11,Never-married,Craft-repair,Not-in-family,Black,1,0,0,34,United-States,0
64,Local-gov,141219,11th,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,41,United-States,1
69,?,12285,11th,6,Widowed,?,Not-in-family,Black,1,0,0,34,United-States,0
41,Self-emp-not-inc,84150,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,Black,1,0,0,35,United-States,1
30,Private,172173,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,1,297,0,58,United-States,0
23,Private,167127,HS-grad,11,Never-married,Prof-specialty,Unmarried,Black,0,0,0,30,United-States,0
51,Private,118245,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,43,United-States,0
50,Local-gov,175072,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,55,United-States,1
54,Private,12285,11th,7,Widowed,Sales,Unmarried,Black,0,0,0,32,United-States,0
33,?,130475,Some-college,10,Married-civ-spouse,?,Husband,White,1,0,0,43,United-States,0
39,Local-gov,160524,HS-grad,10,Married-civ-spouse,Prof-specialty,Wife,Black,0,0,0,65,United-States,0
23,Private,127121,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,1,0,0,26,United-States,0
31,Private,146666,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,41,United-States,1
25,Private,279608,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,Mexico,0
35,Self-emp-inc,146463,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,51,United-States,0
29,Private,146522,Some-college,11,Never-married,Prof-specialty,Not-in-family,White,1,0,0,48,United-States,0
20,Private,115411,Some-college,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,38,United-States,0
42,Private,181988,Masters,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,49,United-States,0
50,Private,12285,HS-grad,10,Separated,Craft-repair,Not-in-family,White,1,0,0,38,United-States,0
48,Private,12285,Bachelors,9,Never-married,Adm-clerical,Own-child,White,0,0,0,46,United-States,0
69,Self-emp-inc,273740,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,44,United-States,1
47,Private,12285,Bachelors,13,Separated,Sales,Not-in-family,White,1,0,0,38,United-States,0
23,Private,109779,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,30,United-States,0
36,Local-gov,231430,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States,0
59,Private,73882,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,42,United-States,1
53,Private,55225,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States,1
51,Private,12285,HS-grad,7,Separated,Sales,Unmarried,White,0,0,0,30,Mexico,0
47,Private,119625,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,70,United-States,0
33,Private,131368,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,1,0,0,37,United-States,0
25,Private,197453,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,1,0,0,37,United-States,0
42,Private,148495,Bachelors,14,Never-married,Exec-managerial,Not-in-family,White,1,0,0,46,United-States,1
41,Private,107716,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,44,United-States,1
60,Private,249102,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,42,United-States,1
62,Private,118915,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,21,United-States,0
59,Private,77020,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,0
66,Private,93954,11th,6,Married-civ-spouse,Sales,Husband,White,1,0,0,35,United-States,1
25,Local-gov,142038,Bachelors,14,Never-married,Exec-managerial,Not-in-family,White,1,0,0,38,United-States,0
29,Private,14749,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,31,United-States,0
36,Private,146067,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,United-States,0
46,Private,16877,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,34,United-States,1
59,Local-gov,124858,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,39,United-States,1
35,Private,43099,HS-grad,9,Divorced,Craft-repair,Unmarried,White,1,0,0,39,United-States,0
21,Private,12285,Bachelors,14,Separated,Adm-clerical,Own-child,Black,0,0,0,17,United-States,0
40,Private,116870,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,39,United-States,1
58,Private,239982,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,15,United-States,0
51,Self-emp-not-inc,101356,11th,4,Married-civ-spouse,Sales,Husband,White,1,0,0,31,Mexico,0
34,Private,156878,Bachelors,15,Never-married,Prof-specialty,Not-in-family,White,0,0,0,30,Mexico,0
24,Private,70306,Bachelors,14,Never-married,Prof-specialty,Own-child,White,0,0,0,30,United-States,0
32,Local-gov,86467,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,1
25,Private,107418,Some-college,10,Never-married,Sales,Not-in-family,White,0,0,0,28,United-States,0
44,?,129755,Some-college,10,Never-married,?,Not-in-family,White,1,0,0,36,United-States,0
51,Local-gov,156331,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,42,United-States,1
45,Private,12285,Some-college,10,Separated,Adm-clerical,Unmarried,White,0,0,0,42,United-States,0
24,Local-gov,50589,Some-college,11,Never-married,Adm-clerical,Own-child,White,0,0,0,44,United-States,0
56,Private,120495,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,49,United-States,1
59,Private,133554,11th,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
42,Private,12285,HS-grad,10,Separated,Exec-managerial,Not-in-family,White,0,0,0,37,United-States,0
24,Private,88958,Masters,14,Never-married,Exec-managerial,Own-child,White,0,0,0,34,United-States,0
21,?,250206,Some-college,11,Never-married,?,Own-child,White,0,0,0,44,United-States,0
73,Private,92629,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,34,United-States,0
19,Private,79490,HS-grad,10,Never-married,Adm-clerical,Own-child,White,0,0,0,18,United-States,0
41,Self-emp-not-inc,49102,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,51,Mexico,0
42,Private,111051,HS-grad,10,Never-married,Adm-clerical,Unmarried,Black,0,0,0,34,United-States,0
33,Private,140164,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,37,United-States,0
40,Private,135284,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,39,United-States,1
36,Private,124222,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,38,United-States,1
36,Self-emp-not-inc,86932,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,1,0,0,36,United-States,0
27,Private,12285,Masters,8,Never-married,Other-service,Own-child,White,1,0,0,11,United-States,0
28,Local-gov,171538,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,United-States,0
39,Private,171068,Some-college,11,Married-civ-spouse,Sales,Husband,White,1,0,0,52,United-States,1
28,Self-emp-not-inc,20733,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,0,0,0,43,United-States,0
41,Private,173226,11th,12,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
34,Private,12285,7th-8th,12,Never-married,Adm-clerical,Own-child,White,1,0,0,29,United-States,0
22,Private,106284,HS-grad,10,Never-married,Adm-clerical,Own-child,White,1,0,0,33,United-States,0
40,Private,123743,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,52,United-States,1
51,Private,181180,Bachelors,15,Married-civ-spouse,Sales,Husband,White,1,0,0,52,United-States,1
36,Private,94328,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,United-States,1
40,Self-emp-not-inc,12285,Masters,11,Married-civ-spouse,Other-service,Wife,White,0,0,0,43,United-States,1
59,Private,103067,HS-grad,10,Divorced,Adm-clerical,Wife,Black,0,0,0,37,United-States,0
36,Private,178717,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,United-States,0
57,Private,174841,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,55,United-States,1
25,Private,110231,11th,7,Never-married,Craft-repair,Own-child,White,1,0,0,27,United-States,0
18,Private,70786,11th,8,Never-married,Other-service,Own-child,White,1,0,0,31,United-States,0
43,Self-emp-not-inc,43505,Masters,15,Never-married,Prof-specialty,Own-child,White,1,0,0,91,United-States,0
41,Self-emp-inc,129009,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,United-States,0
75,Private,118856,11th,8,Married-civ-spouse,Other-service,Husband,Black,1,0,0,35,United-States,0
37,Private,96853,Some-college,10,Never-married,Adm-clerical,Own-child,White,1,0,0,39,United-States,0
41,Private,113171,Bachelors,14,Married-civ-spouse,Sales,Husband,White,1,0,0,46,United-States,1
47,Self-emp-not-inc,148082,HS-grad,10,Married-civ-spouse,Sales,Wife,White,0,0,0,47,United-States,0
39,Private,111960,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,43,United-States,1
25,Private,78725,Bachelors,15,Never-married,Sales,Not-in-family,Asian-Pac-Islander,1,0,0,27,United-States,0
39,Self-emp-inc,72803,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,56,United-States,1
54,Private,100963,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,67,United-States,1
26,Private,12285,Some-college,9,Never-married,Other-service,Unmarried,White,0,0,0,45,Nicaragua,0
39,Private,12285,HS-grad,9,Separated,Craft-repair,Unmarried,White,0,0,0,34,United-States,0
51,Local-gov,115456,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,1
51,Private,204726,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,1,0,0,26,Mexico,1
20,Private,251265,Some-college,11,Never-married,Adm-clerical,Own-child,White,0,0,0,28,United-States,0
18,Private,29496,Masters,10,Never-married,Adm-clerical,Own-child,White,1,0,0,31,United-States,0
40,Private,55067,Bachelors,14,Never-married,Sales,Not-in-family,White,0,0,0,56,United-States,0
54,Self-emp-not-inc,12285,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,1,0,0,30,United-States,0
69,Private,50471,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
40,Private,177303,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,44,United-States,0
34,Self-emp-not-inc,127407,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,25,Mexico,0
35,Private,110349,11th,7,Divorced,Craft-repair,Not-in-family,White,1,0,0,44,United-States,0
59,Private,236506,11th,6,Divorced,?,Not-in-family,White,1,0,0,36,United-States,0
28,Private,229694,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,37,United-States,0
32,Private,96583,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,42,United-States,1
42,Self-emp-not-inc,133351,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,46,United-States,1
26,Private,246393,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,36,Mexico,0
53,Private,346873,HS-grad,10,Divorced,?,Own-child,White,1,0,0,34,United-States,0
45,Private,93469,HS-grad,9,Married-civ-spouse,Sales,Wife,White,0,0,0,33,United-States,0
24,Private,102477,Bachelors,14,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
44,Private,12285,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,0,0,0,29,United-States,0
44,Private,127980,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,43,United-States,1
35,Private,195757,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,38,United-States,1
57,Private,203830,Some-college,11,Divorced,Adm-clerical,Not-in-family,White,1,0,0,36,United-States,0
20,Private,141335,Bachelors,12,Never-married,Adm-clerical,Not-in-family,Black,1,0,0,23,Mexico,0
34,Private,12285,HS-grad,10,Divorced,Other-service,Not-in-family,White,0,0,0,30,United-States,0
35,Private,27063,Some-college,11,Divorced,Other-service,Not-in-family,White,0,0,0,35,United-States,0
20,Private,128645,Some-college,10,Never-married,Adm-clerical,Own-child,White,1,0,0,26,United-States,0
32,Private,140228,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,Black,1,0,0,58,United-States,0
25,State-gov,132747,Some-college,11,Never-married,Prof-specialty,Not-in-family,White,0,0,0,17,United-States,0
48,Private,48839,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,56,United-States,1
27,Private,210539,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,40,United-States,0
21,Private,97590,Some-college,11,Never-married,Adm-clerical,Own-child,White,0,0,0,30,United-States,0
30,?,12285,HS-grad,9,Separated,?,Unmarried,Black,0,0,0,28,United-States,0
51,Private,161595,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,39,United-States,1
44,Private,69126,11th,9,Never-married,Other-service,Own-child,White,0,0,0,36,United-States,0
38,Private,97114,HS-grad,10,Never-married,Sales,Own-child,White,0,0,0,32,United-States,0
33,Self-emp-not-inc,12285,Masters,12,Divorced,Other-service,Unmarried,White,0,0,0,35,United-States,0
51,?,55735,HS-grad,8,Married-civ-spouse,?,Wife,Black,0,0,0,34,United-States,0
59,Local-gov,289344,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,Nicaragua,0
29,Private,111295,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,1,0,0,35,United-States,0
40,Self-emp-not-inc,69405,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,56,United-States,0
26,Private,266837,11th,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,0
22,Private,172545,Some-college,11,Never-married,Adm-clerical,Own-child,White,1,0,0,36,United-States,0
31,Private,12285,HS-grad,9,Separated,Other-service,Unmarried,White,0,0,0,27,United-States,0
29,Private,164774,HS-grad,9,Never-married,?,Own-child,White,1,0,0,40,United-States,0
56,Private,188811,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,19,Mexico,0
44,Private,91093,11th,5,Married-civ-spouse,Other-service,Husband,White,1,0,0,30,Mexico,0
25,Private,55152,Bachelors,14,Never-married,Exec-managerial,Own-child,White,1,0,0,36,United-States,0
38,Private,80852,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,0,0,0,33,Mexico,0
36,Private,117438,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,42,United-States,1
63,Self-emp-not-inc,12285,HS-grad,8,Widowed,Other-service,Not-in-family,White,0,0,0,24,United-States,0
34,Private,12285,HS-grad,9,Divorced,Other-service,Unmarried,White,0,0,0,30,United-States,0
18,?,104014,HS-grad,10,Never-married,?,Own-child,White,0,0,0,32,United-States,0
46,Private,73436,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Black,0,0,0,35,United-States,0
63,?,200552,HS-grad,10,Married-civ-spouse,?,Husband,White,1,0,0,43,United-States,0
46,Private,82033,Masters,13,Divorced,Adm-clerical,Not-in-family,Black,0,0,0,27,United-States,0
30,Private,117833,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,38,United-States,0
41,Self-emp-not-inc,13882,HS-grad,12,Married-civ-spouse,Sales,Husband,White,1,0,0,39,United-States,1
24,Private,202991,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,0,0,0,37,United-States,0
37,Private,83819,Bachelors,14,Never-married,Sales,Own-child,White,1,0,0,42,Nicaragua,0
