age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,Private,212208,12th,11,Never-married,Tech-support,Not-in-family,White,0,0,0,34,United-States,0
26,Private,254960,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,52,United-States,0
34,Private,113067,12th,12,Never-married,Tech-support,Not-in-family,White,0,0,0,33,United-States,0
22,Private,280783,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,54,United-States,0
37,Private,153911,12th,12,Never-married,Tech-support,Not-in-family,White,0,0,0,35,United-States,0
30,Private,80990,12th,11,Widowed,Tech-support,Not-in-family,White,0,0,0,31,United-States,0
53,Private,146469,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,United-States,1
51,Private,256680,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,41,United-States,0
51,Private,235889,Masters,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
37,Private,208313,12th,12,Divorced,Tech-support,Not-in-family,White,0,0,0,31,United-States,0
42,Private,124817,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,43,United-States,0
37,Private,136950,12th,11,Never-married,Tech-support,Not-in-family,White,0,0,0,37,United-States,0
31,Private,205120,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,46,United-States,0
36,Private,128054,12th,12,Divorced,Tech-support,Not-in-family,White,0,0,0,32,United-States,0
53,Private,222624,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,47,United-States,0
60,Private,307705,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,58,United-States,0
51,Private,63766,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,49,United-States,1
56,Private,269074,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,51,United-States,0
51,Private,89312,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
52,Private,222875,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,47,United-States,0
44,Private,224830,Prof-school,11,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,41,United-States,0
51,Private,76571,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
27,Private,222164,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,50,United-States,0
37,Private,115527,Some-college,9,Never-married,Armed-Forces,Husband,White,1,0,0,42,United-States,0
28,Private,233364,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,50,United-States,0
19,Private,277253,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,54,United-States,0
17,Private,296574,Some-college,9,Never-married,Machine-op-inspct,Husband,White,0,0,0,50,United-States,0
36,Private,179863,12th,10,Never-married,Tech-support,Unmarried,White,0,0,0,32,United-States,0
17,Private,342587,Some-college,9,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,52,United-States,0
17,Private,282408,Some-college,7,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,49,United-States,0
39,Private,150632,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,44,United-States,0
17,Private,327466,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,54,United-States,0
17,Private,276581,Some-college,8,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,49,United-States,0
38,Private,181766,12th,11,Never-married,Tech-support,Unmarried,White,0,0,0,34,United-States,0
53,Private,256748,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
54,Private,236799,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,51,United-States,0
39,Private,122196,Some-college,9,Never-married,Armed-Forces,Husband,White,1,0,0,43,United-States,0
57,Private,284706,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,53,United-States,0
37,Private,164483,12th,11,Never-married,Tech-support,Unmarried,White,0,0,0,34,United-States,0
35,Private,102915,Some-college,8,Never-married,Armed-Forces,Husband,White,1,0,0,41,United-States,0
40,Private,318760,Prof-school,12,Married-civ-spouse,Tech-support,Husband,White,1,0,0,46,United-States,0
52,Private,82851,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,49,United-States,1
52,Private,60383,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,46,United-States,1
32,Private,241523,Some-college,11,Never-married,Armed-Forces,Husband,White,1,0,0,48,United-States,0
53,Private,256479,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
53,Private,254136,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,46,United-States,0
52,Private,259314,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,43,United-States,0
17,Private,345661,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,55,United-States,0
56,Private,273050,Prof-school,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,54,United-States,0
51,Private,74252,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,United-States,1
17,Private,245297,Some-college,8,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,48,United-States,0
37,Private,160937,12th,11,Never-married,Tech-support,Not-in-family,White,0,0,0,35,United-States,0
64,Private,338932,Masters,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,65,United-States,0
17,Private,216505,Some-college,8,Never-married,Craft-repair,Not-in-family,White,0,0,0,49,United-States,0
17,Private,198466,Some-college,7,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,46,United-States,0
26,Private,252763,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,51,United-States,0
23,Private,251771,Some-college,11,Never-married,Armed-Forces,Husband,White,1,0,0,52,United-States,0
22,Private,285119,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,53,United-States,0
34,Private,243679,Some-college,11,Never-married,Armed-Forces,Husband,White,1,0,0,46,United-States,0
42,Private,230526,12th,13,Never-married,Tech-support,Not-in-family,White,0,0,0,35,United-States,0
52,Private,255944,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,44,United-States,0
30,Private,77047,12th,11,Never-married,Tech-support,Not-in-family,White,0,0,0,34,United-States,0
61,Private,315360,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,59,United-States,0
54,Private,254332,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,50,United-States,0
17,Private,351192,Some-college,9,Never-married,Tech-support,Husband,White,0,0,0,56,United-States,0
32,Private,79515,12th,12,Never-married,Tech-support,Not-in-family,White,0,0,0,34,United-States,0
35,Private,104698,12th,11,Never-married,Tech-support,Not-in-family,White,0,0,0,35,United-States,0
41,Private,272564,12th,12,Divorced,Tech-support,Not-in-family,White,0,0,0,33,United-States,0
17,Private,272097,Some-college,7,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,49,United-States,0
51,Private,216712,Prof-school,12,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,50,United-States,0
37,Private,89216,Some-college,9,Never-married,Armed-Forces,Husband,White,1,0,0,42,United-States,0
53,Private,255172,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
56,Private,335056,Prof-school,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,42,United-States,0
51,Private,77427,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
29,Private,217719,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,50,United-States,0
55,Private,242175,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,51,United-States,0
20,Private,354726,Prof-school,13,Never-married,Tech-support,Husband,White,1,0,0,61,United-States,0
51,Private,69905,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,51,United-States,1
17,Private,298706,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,56,United-States,0
51,Private,78806,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,1
17,Private,336396,Some-college,9,Never-married,Tech-support,Unmarried,White,0,0,0,54,United-States,0
52,Private,251106,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
29,Private,64770,12th,11,Never-married,Tech-support,Not-in-family,White,0,0,0,30,United-States,0
59,Private,300922,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,57,United-States,0
51,Private,101741,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,44,United-States,1
17,Private,308154,Some-college,8,Never-married,Machine-op-inspct,Husband,White,0,0,0,46,United-States,0
52,Private,113027,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States,1
17,Private,380301,HS-grad,9,Never-married,Adm-clerical,Own-child,White,0,0,0,60,United-States,0
60,Private,310761,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,58,United-States,0
51,Private,236495,Masters,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
55,Private,259999,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,51,United-States,0
51,Private,68755,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,46,United-States,1
31,Private,88272,12th,12,Never-married,Tech-support,Not-in-family,White,0,0,0,34,United-States,0
52,Private,254200,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
52,Private,250836,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
51,Private,72463,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,46,United-States,1
17,Private,262557,Some-college,8,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,57,United-States,0
17,Private,280163,Some-college,10,Never-married,Tech-support,Husband,White,1,0,0,54,United-States,0
51,Private,72213,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,United-States,1
51,Private,60694,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
51,Private,99479,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,44,United-States,1
51,Private,76394,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,46,United-States,1
29,Private,272513,Prof-school,11,Never-married,Tech-support,Husband,White,1,0,0,50,United-States,0
21,Private,262734,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,52,United-States,0
43,Private,148013,Some-college,9,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,49,United-States,0
39,Private,247148,Some-college,10,Never-married,Tech-support,Husband,White,0,0,0,35,United-States,0
39,Private,146070,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,41,United-States,0
17,Private,383874,12th,10,Never-married,Tech-support,Husband,White,1,0,0,55,United-States,0
36,Private,182528,12th,11,Never-married,Tech-support,Not-in-family,White,0,0,0,32,United-States,0
34,Private,76603,12th,12,Never-married,Tech-support,Not-in-family,White,0,0,0,36,United-States,0
51,Private,92712,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
51,Private,100333,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,49,United-States,1
19,Private,328503,Prof-school,11,Never-married,Tech-support,Husband,White,1,0,0,58,United-States,0
52,Private,251002,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
51,Private,69091,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,46,United-States,1
59,Private,303965,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,58,United-States,0
51,Private,90310,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
52,Private,259871,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,44,United-States,0
17,Private,333284,Some-college,9,Never-married,Tech-support,Husband,White,1,0,0,53,United-States,0
29,Private,231105,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,47,United-States,0
17,Private,298755,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,60,United-States,0
56,Private,290546,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,50,United-States,0
34,Private,74134,12th,12,Never-married,Tech-support,Not-in-family,White,0,0,0,37,United-States,0
31,Private,239328,Some-college,11,Never-married,Armed-Forces,Husband,White,1,0,0,50,United-States,0
37,Private,208178,12th,10,Never-married,Tech-support,Unmarried,White,0,0,0,33,United-States,0
17,Private,284795,Some-college,10,Never-married,Tech-support,Husband,White,1,0,0,57,United-States,0
53,Private,255770,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
37,Private,189084,12th,11,Never-married,Tech-support,Unmarried,White,0,0,0,34,United-States,0
53,Private,268373,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
52,Private,262069,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,43,United-States,0
30,Private,42641,12th,10,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,36,United-States,0
36,Private,138209,12th,12,Never-married,Tech-support,Not-in-family,White,0,0,0,33,United-States,0
29,Private,63659,12th,11,Never-married,Tech-support,Not-in-family,White,0,0,0,31,United-States,0
49,Private,238800,Masters,12,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,42,United-States,0
40,Private,175631,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,41,United-States,0
51,Private,92840,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
20,Private,259525,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,56,United-States,0
38,Private,132784,Some-college,9,Never-married,Armed-Forces,Husband,White,1,0,0,40,United-States,0
36,Private,188957,12th,12,Divorced,Tech-support,Not-in-family,White,0,0,0,30,United-States,0
18,Private,275488,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,55,United-States,0
33,Private,250853,Some-college,11,Never-married,Armed-Forces,Husband,White,1,0,0,46,United-States,0
22,Private,286421,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,53,United-States,0
17,Private,280506,Some-college,8,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,49,United-States,0
51,Private,68891,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
53,Private,255654,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
53,Private,245645,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,47,United-States,0
17,Private,348063,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,53,United-States,0
38,Private,178736,12th,13,Never-married,Tech-support,Not-in-family,White,0,0,0,33,United-States,0
52,Private,269844,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,41,United-States,0
19,Private,316360,Prof-school,12,Never-married,Tech-support,Husband,White,1,0,0,57,United-States,0
60,Private,310594,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,58,United-States,0
52,Private,111851,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,42,United-States,1
17,Private,352052,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,49,United-States,0
17,Private,297297,Some-college,9,Never-married,Machine-op-inspct,Husband,White,0,0,0,50,United-States,0
46,Private,208327,Some-college,11,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,47,United-States,0
51,Private,72710,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,United-States,1
34,Private,106777,12th,12,Never-married,Tech-support,Not-in-family,White,0,0,0,35,United-States,0
31,Private,68618,12th,11,Never-married,Tech-support,Not-in-family,White,0,0,0,33,United-States,0
38,Private,153273,12th,13,Widowed,Tech-support,Not-in-family,White,0,0,0,40,United-States,0
18,Private,232988,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,52,United-States,0
51,Private,82249,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
51,Private,78017,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
17,Private,248718,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,54,United-States,0
42,Private,155529,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,44,United-States,0
53,Private,225500,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,50,United-States,0
52,Private,251658,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
52,Private,55632,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,1
59,Private,297458,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,57,United-States,0
52,Private,103145,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
27,Private,197121,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,0,49,United-States,0
34,Private,122090,12th,10,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,33,United-States,0
50,Private,224160,Prof-school,12,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,46,United-States,0
37,Private,197806,12th,12,Divorced,Tech-support,Not-in-family,White,0,0,0,30,United-States,0
17,Private,384972,HS-grad,12,Never-married,Sales,Husband,White,1,0,0,80,United-States,0
27,Private,300944,Prof-school,11,Never-married,Tech-support,Husband,White,1,0,0,52,United-States,0
44,Private,166904,Prof-school,11,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,41,United-States,0
59,Private,299900,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,57,United-States,0
56,Private,272316,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,54,United-States,0
53,Private,267882,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,43,United-States,0
36,Private,131988,12th,13,Widowed,Tech-support,Not-in-family,White,0,0,0,35,United-States,0
17,Private,288766,Some-college,8,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,53,United-States,0
17,Private,288900,HS-grad,10,Never-married,Sales,Husband,White,1,0,0,65,United-States,0
31,Private,230353,Some-college,11,Never-married,Armed-Forces,Husband,White,1,0,0,49,United-States,0
40,Private,170147,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,41,United-States,0
21,Private,268556,Some-college,11,Never-married,Tech-support,Husband,White,1,0,0,53,United-States,0
51,Private,99222,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,44,United-States,1
17,Private,230533,Some-college,7,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,49,United-States,0
54,Private,251587,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,49,United-States,0
51,Private,75401,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,46,United-States,1
52,Private,237226,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
17,Private,289498,HS-grad,10,Never-married,Sales,Husband,White,1,0,0,66,United-States,0
