age,fnlwgt,education-num,sex,capital-gain,capital-loss,hours-per-week,income,epoch,alpha_
0.09230769230769231,0.2539993567015798,0.0,0.0,,,0.07228915662650602,0.0,250,0
0.044444444444444446,0.6223780455823674,0.0,0.0,,,0.03278688524590164,,250,0
0.03773584905660377,0.46976986358429657,0.09523809523809523,0.0,,,0.025974025974025976,,250,0
0.05405405405405406,1.3828183873398643,0.10526315789473684,0.0,,,0.3111111111111111,,250,0
0.0392156862745098,0.30674254807345464,0.2222222222222222,0.0,,2.0,0.13953488372093023,0.0,250,0
0.0594059405940594,1.1129803787071968,0.25,,,,0.12121212121212122,,250,0
0.07407407407407407,0.3402430980872515,0.0,0.0,,,0.08,,250,0
0.06666666666666667,0.3835593397435734,0.0,0.0,,,0.11494252873563218,,250,0
0.020618556701030927,0.23508135814246875,0.06896551724137931,0.0,,,0.06896551724137931,0.0,250,0
0.019417475728155338,0.7740560355035678,0.2222222222222222,,,,0.2222222222222222,,250,0
0.047619047619047616,1.449575427193626,0.0,0.0,,,0.08888888888888889,,250,0
0.4,0.0850608649960591,0.0,0.0,,,0.2222222222222222,,250,0
0.08333333333333333,0.38279374899994667,0.10526315789473684,0.0,,,0.08695652173913043,,250,0
0.0,0.6935715425107672,0.06896551724137931,,,,0.1111111111111111,,250,0
0.03636363636363636,0.23218765922591214,0.13333333333333333,0.0,,,0.3132530120481928,,250,0
0.06451612903225806,0.18851011915950713,0.11764705882352941,0.0,,,0.13636363636363635,,250,0
0.2028985507246377,1.1020810694816046,0.6,0.0,,,0.0,,250,0
0.0594059405940594,0.2953344644788086,0.07407407407407407,,,,0.23376623376623376,,250,0
0.13333333333333333,0.10253114891855404,0.06896551724137931,,,,0.15384615384615385,,250,0
0.037037037037037035,0.02948016624542086,0.0,0.0,,,0.125,,250,0
0.024390243902439025,0.6126502304128107,0.2222222222222222,,,,0.8936170212765957,,250,0
0.09523809523809523,0.26568435834691345,0.09523809523809523,,,,0.0,,250,0
0.0,0.2531158585797363,0.11764705882352941,0.0,,,0.024691358024691357,,250,0
0.058823529411764705,0.8772106201160719,0.0,0.0,,,0.1702127659574468,0.0,250,0
0.03508771929824561,0.4454463586073003,0.0,0.0,,,0.025974025974025976,,250,0
0.0392156862745098,0.05987710500800067,0.11764705882352941,0.0,,,0.15384615384615385,,250,0
0.044444444444444446,0.7249418736120694,0.2222222222222222,,,,0.044444444444444446,,250,0
0.14814814814814814,0.0026181967893316523,0.0,,,,0.07407407407407407,,250,0
0.12,0.8856750971311169,0.10526315789473684,,,,0.17142857142857143,,250,0
0.037037037037037035,1.369490742522807,0.11764705882352941,,,,0.05405405405405406,,250,0
0.10752688172043011,0.20113883383679804,0.0,0.0,,,0.10526315789473684,0.0,250,0
0.09523809523809523,0.0014371805131387697,0.08,0.0,,,0.05128205128205128,,250,0
0.11235955056179775,0.21536261844807408,0.0,0.0,,,0.022988505747126436,0.0,250,0
0.056074766355140186,0.033295710064136196,0.10526315789473684,0.0,,,0.04878048780487805,0.0,250,0
0.08,0.6911982794784078,0.11764705882352941,0.0,,,0.10909090909090909,,250,0
0.14084507042253522,0.33852059815308183,0.11764705882352941,,,,0.14492753623188406,,250,0
0.2222222222222222,0.5489871847871021,0.4,,,,0.64,,250,0
0.0975609756097561,0.28375426899587286,0.0,0.0,,,0.07547169811320754,0.0,250,0
0.19047619047619047,1.3177653134891987,0.09523809523809523,,,,0.11320754716981132,,250,0
0.029850746268656716,0.05430495200802254,0.0,0.0,,,0.04081632653061224,0.0,250,0
0.08695652173913043,1.0806819886335228,0.0,,,,0.2222222222222222,,250,0
0.07142857142857142,0.13459957070504738,0.0,,,,0.07407407407407407,,250,0
0.05714285714285714,0.6256924340991216,0.10526315789473684,0.0,,,0.12844036697247707,,250,0
0.11764705882352941,0.6212665961696628,0.0,,,,0.23529411764705882,,250,0
0.0,1.5092330893147838,0.0,0.0,,,0.08,,250,0
0.01834862385321101,0.15975450931070861,0.0,0.0,,,0.046511627906976744,,250,0
0.08403361344537816,1.0207454027531282,0.0,,,,0.03076923076923077,,250,0
0.03278688524590164,0.41178467375223504,0.11764705882352941,0.0,,,0.0,0.0,250,0
0.14285714285714285,0.0,0.0,0.0,,,0.29457364341085274,,250,0
0.015503875968992248,0.0,0.4,,,,0.14285714285714285,,250,0
0.03389830508474576,0.31758149405373937,0.11764705882352941,0.0,,,0.10256410256410256,0.0,250,0
0.02247191011235955,0.09894313687350062,0.0,0.0,,,0.05,,250,0
0.037037037037037035,0.130905552324753,0.0,0.0,,,0.13333333333333333,,250,0
0.18666666666666668,0.26991804728494784,0.0,0.0,,,0.0759493670886076,,250,0
0.0,0.2351469873464729,0.0,0.0,,,0.058823529411764705,,250,0
0.15384615384615385,0.14361716348081807,0.0,,,,0.11764705882352941,,250,0
0.046511627906976744,1.0228607154506903,0.0,0.0,,,0.2,,250,0
0.08849557522123894,1.3727662616154397,0.08,,,,0.0,,250,0
0.06741573033707865,0.23809646967541703,0.0,0.0,,,0.0,0.0,250,0
0.09395973154362416,0.12869661088971324,0.11764705882352941,0.0,,,0.19607843137254902,,250,0
0.06896551724137931,0.07854828948773629,0.0,,,,0.09302325581395349,,250,0
0.20689655172413793,0.5219023237363788,0.09523809523809523,0.0,,,0.1111111111111111,,250,0
0.13592233009708737,0.3443396226415094,0.13333333333333333,,,,0.45614035087719296,,250,0
0.038461538461538464,1.7386003361916718,0.0,0.0,,,0.2153846153846154,0.0,250,0
0.07518796992481203,0.16656899744497317,0.0,0.0,,,0.13861386138613863,0.0,250,0
0.11428571428571428,0.11907371109238168,0.0,,,,0.16470588235294117,,250,0
0.025974025974025976,1.2298047083163537,0.0,0.0,,,0.24,,250,0
0.0,0.20719602977667495,0.0,0.0,,,0.0,,250,0
0.05128205128205128,0.2489934018596951,0.0,,,,0.14084507042253522,,250,0
0.018691588785046728,0.1860331696682555,0.11764705882352941,0.0,,,0.023529411764705882,0.0,250,0
0.04878048780487805,0.47061723411752443,0.10526315789473684,0.0,,,0.058823529411764705,,250,0
0.0,1.5314324431144486,0.25,,,,0.0,,250,0
0.14285714285714285,0.3825169353814055,0.2,0.0,,,0.17543859649122806,,250,0
0.0,0.2504879782468888,0.07407407407407407,0.0,,,0.06451612903225806,0.0,250,0
0.05405405405405406,0.5721876448387737,0.0,0.0,,,0.10810810810810811,,250,0
0.07547169811320754,0.2524897131611903,0.0,0.0,,,0.022988505747126436,0.0,250,0
0.02247191011235955,0.0,0.0,,,,0.05405405405405406,,250,0
0.0,0.9410955329395299,0.15384615384615385,,,,0.1111111111111111,,250,0
0.0,0.48785204883355493,0.0,0.0,,,0.1111111111111111,,250,0
0.020618556701030927,1.0953108603199735,0.11764705882352941,0.0,,,0.2222222222222222,,250,0
0.03773584905660377,0.8662639903639033,0.08695652173913043,0.0,,,0.04878048780487805,,250,0
0.06060606060606061,0.2100258383457857,0.0,0.0,,,0.12658227848101267,0.0,250,0
0.3157894736842105,0.15491834441989236,0.08,,,,0.05405405405405406,,250,0
0.018018018018018018,0.3093045504005609,0.07407407407407407,0.0,,,0.05714285714285714,0.0,250,0
0.0,0.1065741520083058,0.07407407407407407,0.0,,,0.21359223300970873,,250,0
0.0,0.2794723053892216,0.11764705882352941,0.0,,,0.047619047619047616,,250,0
0.02531645569620253,0.36912956561986077,0.08,,,,0.1917808219178082,,250,0
0.024691358024691357,0.09603657090829769,0.11764705882352941,0.0,,,0.024096385542168676,0.0,250,0
0.1016949152542373,1.004843257826346,0.10526315789473684,0.0,,,0.0,,250,0
0.07407407407407407,1.4591057797164668,0.25,0.0,,,0.09836065573770492,,250,0
0.029411764705882353,0.8610718478234829,0.14285714285714285,0.0,,,0.04081632653061224,0.0,250,0
0.058823529411764705,1.553486771079436,0.18181818181818182,0.0,,,0.6666666666666666,,250,0
0.04081632653061224,1.494480850144537,0.0,0.0,,,0.20689655172413793,0.0,250,0
0.031746031746031744,0.03742386777496157,0.11764705882352941,0.0,,,0.15384615384615385,,250,0
0.06896551724137931,1.7322100031607286,0.4,,,,0.11320754716981132,,250,0
0.05504587155963303,0.09759295154185021,0.2222222222222222,0.0,,,0.02531645569620253,,250,0
0.08695652173913043,0.28162151812103187,0.07407407407407407,0.0,2.0,,0.11320754716981132,0.0,250,0
0.10526315789473684,0.435237311465381,0.0,,,,0.38596491228070173,,250,0
0.03076923076923077,0.5644230990187743,0.10526315789473684,0.0,,,0.2028985507246377,,250,0
0.18604651162790697,1.0216733671467264,0.0,,,,0.07407407407407407,,250,0
0.12244897959183673,0.6755595870127791,0.10526315789473684,0.0,,,0.10526315789473684,,250,0
0.029850746268656716,0.282919285978418,0.07407407407407407,0.0,,,0.02531645569620253,0.0,250,0
0.17543859649122806,0.2874334941458126,0.0,0.0,,,0.08888888888888889,,250,0
0.0759493670886076,1.749573194037457,0.09523809523809523,0.0,,,0.0,,250,0
0.06451612903225806,1.5140955790014932,0.10526315789473684,0.0,,,0.1951219512195122,,250,0
0.0,0.16795859198520127,0.0,,,,0.0,,250,0
0.021505376344086023,0.22922172619995287,0.11764705882352941,0.0,,,0.024096385542168676,,250,0
0.10344827586206896,0.37564840345427164,0.11764705882352941,0.0,,,0.16666666666666666,,250,0
0.05504587155963303,1.4683126295143005,0.2857142857142857,,,,0.1951219512195122,,250,0
0.03821656050955414,0.1818927341315401,0.09523809523809523,0.0,,,0.16091954022988506,0.0,250,0
0.12173913043478261,0.10261026102610261,0.08,0.0,,,0.136986301369863,,250,0
0.0392156862745098,0.5263594404601293,0.09523809523809523,,,,0.03278688524590164,,250,0
0.09090909090909091,0.04322006768115772,0.07407407407407407,0.0,,,0.0,,250,0
0.03125,0.17016731933072268,0.08,0.0,,,0.0,0.0,250,0
0.0,0.6048232392436284,0.07407407407407407,0.0,,,0.0851063829787234,0.0,250,0
0.14173228346456693,0.09545480959502815,0.13333333333333333,,,,0.14925373134328357,,250,0
0.043478260869565216,0.4745390531688233,0.25,0.0,,,0.13533834586466165,,250,0
0.12658227848101267,1.0345430205398503,0.0,0.0,,,0.208955223880597,,250,0
0.16393442622950818,0.4743647755886439,0.0,0.0,,,0.14492753623188406,,250,0
0.06741573033707865,0.03219340416865778,0.0,0.0,,,0.043478260869565216,0.0,250,0
0.06896551724137931,0.03240162187918618,0.08,0.0,,,0.0,0.0,250,0
0.07874015748031496,0.1938349405007525,0.14285714285714285,0.0,,,0.0,0.0,250,0
0.02857142857142857,0.298858218034261,0.08,0.0,,,0.4444444444444444,,250,0
0.0,0.4850293418817898,0.11764705882352941,0.0,,,0.0,,250,0
0.028169014084507043,0.5733803971502539,0.3333333333333333,0.0,2.0,,0.058823529411764705,0.0,250,0
0.1875,0.6498097282089202,0.0,0.0,,,0.025974025974025976,,250,0
0.0,0.7316052022091574,0.10526315789473684,,,,0.06060606060606061,,250,0
0.05128205128205128,0.3830449519770618,0.0,0.0,,,0.05128205128205128,,250,0
0.06451612903225806,0.0,0.16666666666666666,0.0,,,0.05714285714285714,0.0,250,0
0.07518796992481203,0.6514520645641708,0.10526315789473684,0.0,,,0.0,0.0,250,0
0.05405405405405406,1.0726747072394358,0.11764705882352941,0.0,,,0.024691358024691357,,250,0
0.09836065573770492,0.03987245966053657,0.08,,,,0.10526315789473684,,250,0
0.06896551724137931,0.04709206498704968,0.08,0.0,,,0.05128205128205128,0.0,250,0
0.11023622047244094,0.3758493964761606,0.0,,,,0.8,,250,0
0.08695652173913043,0.34208700065804104,0.2222222222222222,0.0,,,0.10526315789473684,,250,0
0.16470588235294117,0.7986141258974787,0.0,,,,0.0,,250,0
0.11320754716981132,0.362215718390033,0.0,,,,0.0,,250,0
0.08695652173913043,0.23294762736993813,0.0,0.0,,,0.08,0.0,250,0
0.13793103448275862,0.4432700720339082,0.09523809523809523,,,,0.03389830508474576,,250,0
0.0,0.14389298822205454,0.0,0.0,,,0.13333333333333333,,250,0
0.13559322033898305,0.23908493717058335,0.07407407407407407,0.0,,,0.023529411764705882,0.0,250,0
0.0970873786407767,0.570264765784114,0.10526315789473684,,,,0.12987012987012986,,250,0
0.04081632653061224,0.0,0.11764705882352941,,,,0.19718309859154928,,250,0
0.0,0.45161430072240094,0.07407407407407407,0.0,,,0.06451612903225806,0.0,250,0
0.0,0.7576203774223577,0.15384615384615385,0.0,,,0.05263157894736842,,250,0
0.10101010101010101,1.3590295441205245,0.0,,,,0.16216216216216217,,250,0
0.06666666666666667,0.6239523402885,0.0,,,,0.0821917808219178,,250,0
0.0,0.007527604416706673,0.09523809523809523,,,,0.15384615384615385,,250,0
0.024390243902439025,1.1971559825394102,0.10526315789473684,,,,0.03076923076923077,,250,0
0.08695652173913043,0.6385111740179816,0.10526315789473684,,,,0.09523809523809523,,250,0
0.04878048780487805,0.19566769816710308,0.0,0.0,,,0.2608695652173913,,250,0
0.16091954022988506,1.6928039609159617,0.4,,,,0.18181818181818182,,250,0
0.05555555555555555,0.4098883960022739,0.0,0.0,,,0.05263157894736842,,250,0
0.06896551724137931,0.0018286723208374058,0.08,0.0,,,0.05128205128205128,0.0,250,0
0.07792207792207792,0.08080571323933346,0.08,0.0,,,0.05263157894736842,0.0,250,0
0.11428571428571428,1.6979327387062866,0.11764705882352941,0.0,,,0.136986301369863,,250,0
0.19047619047619047,0.221232583335433,0.2222222222222222,0.0,,,0.13333333333333333,,250,0
0.08695652173913043,0.20450136293313032,0.07407407407407407,0.0,,,0.028169014084507043,,250,0
0.07407407407407407,0.1676792657184814,0.09523809523809523,0.0,,,0.04081632653061224,0.0,250,0
0.031746031746031744,1.6843890094927358,0.09523809523809523,,,,0.25,,250,0
0.025974025974025976,0.5093602925031742,0.18181818181818182,0.0,,,0.02247191011235955,,250,0
0.05555555555555555,0.9870618092988217,0.0,0.0,,,0.08695652173913043,,250,0
0.04081632653061224,0.44765776320514133,0.10526315789473684,0.0,,,0.1111111111111111,,250,0
0.07058823529411765,0.054615432503396524,0.08,0.0,,,0.0392156862745098,0.0,250,0
0.05405405405405406,0.03959674852483902,0.0,0.0,,,0.05309734513274336,0.0,250,0
0.08,0.11248217421537084,0.0,0.0,,,0.041666666666666664,0.0,250,0
0.043478260869565216,1.2256571649957808,0.18181818181818182,,,,0.35294117647058826,0.0,250,0
0.03225806451612903,1.2079013308316784,0.10526315789473684,,,,0.028169014084507043,,250,0
0.0759493670886076,0.1851484935943639,0.08,0.0,,,0.025974025974025976,,250,0
0.0,0.35775534139187914,0.08,0.0,,,0.0784313725490196,0.0,250,0
0.03636363636363636,0.7004653709280044,0.15384615384615385,0.0,,,0.03773584905660377,,250,0
0.09523809523809523,0.45772717607716545,0.0,0.0,,,0.27586206896551724,,250,0
0.07692307692307693,0.7366543770899425,0.0,0.0,,,0.35714285714285715,,250,0
0.021052631578947368,0.9649786952314665,0.14285714285714285,0.0,,,0.0,,250,0
0.024096385542168676,0.13775256876821795,0.3333333333333333,0.0,,,0.07142857142857142,,250,0
0.07058823529411765,0.4619138729445692,0.09523809523809523,0.0,,,0.05,,250,0
0.11494252873563218,0.22919982036548714,0.0,0.0,,,0.0,0.0,250,0
0.1111111111111111,0.3662050470784302,0.0,,,,0.09345794392523364,,250,0
0.13333333333333333,0.7257233834333874,0.07407407407407407,,,,0.023529411764705882,0.0,250,0
0.0,1.4965060759441793,0.13333333333333333,0.0,2.0,,0.4406779661016949,,250,0
0.024691358024691357,1.5812026999386377,0.08695652173913043,0.0,,,0.034482758620689655,0.0,250,0
0.0,0.5084499302532021,0.08695652173913043,0.0,,,0.12698412698412698,0.0,250,0
0.06666666666666667,0.3642720252270404,0.10526315789473684,,,,0.07792207792207792,,250,0
0.11764705882352941,1.1414194359995806,0.25,,,,0.15873015873015872,,250,0
0.01904761904761905,0.05266097955860215,0.11764705882352941,0.0,,,0.0392156862745098,0.0,250,0
0.018691588785046728,1.3278257526161008,0.0,0.0,,2.0,0.058823529411764705,0.0,250,0
0.16,0.24002232634931356,0.18181818181818182,,,,0.17543859649122806,,250,0
0.04081632653061224,0.8943245226930033,0.10526315789473684,0.0,,,0.07142857142857142,,250,0
0.05405405405405406,1.7872754899287022,0.0,,,,0.12307692307692308,,250,0
0.07751937984496124,1.0044787292081658,0.11764705882352941,0.0,,,0.2535211267605634,,250,0
0.0,0.760726973705343,0.11764705882352941,0.0,,,0.0,,250,0
0.024096385542168676,0.18386064753702358,0.11764705882352941,0.0,,,0.023529411764705882,,250,0
0.11428571428571428,0.1978051560745187,0.0,0.0,,,0.2222222222222222,,250,0
0.0,0.5144424075300787,0.0,0.0,,,0.13953488372093023,,250,0
0.03333333333333333,0.14958814507856222,0.18181818181818182,0.0,,,0.3111111111111111,,250,0
0.06451612903225806,0.17934483829066233,0.0,0.0,,,0.024096385542168676,,250,0
0.03076923076923077,0.455256383271538,0.0,0.0,,,0.025974025974025976,0.0,250,0
0.0,0.19573051545559556,0.10526315789473684,0.0,,,0.13636363636363635,0.0,250,0
0.13333333333333333,0.329845582800115,0.0,0.0,,,0.07407407407407407,,250,0
0.05714285714285714,0.3279491872446874,0.10526315789473684,0.0,,,0.031746031746031744,,250,0
0.13861386138613863,0.2561221892235893,0.0,,,,0.08,,250,0
0.1016949152542373,0.05144889000114702,0.0,,,,0.0,,250,0
0.13043478260869565,1.1034757319550064,0.0,,,,0.04081632653061224,,250,0
0.021052631578947368,0.2522599520068374,0.07407407407407407,0.0,,,0.024096385542168676,0.0,250,0
0.16470588235294117,0.43049401005824056,0.07407407407407407,,,,0.10526315789473684,0.0,250,0
0.07017543859649122,0.33031645345334704,0.0,0.0,,,0.08695652173913043,,250,0
0.09230769230769231,0.9551268422398679,0.0,0.0,,,0.05263157894736842,,250,0
0.05263157894736842,0.3599461987834501,0.0,,,,0.25806451612903225,,250,0
0.0759493670886076,0.49104497181067264,0.0,,,,0.208955223880597,,250,0
0.1276595744680851,0.25367619371530603,0.09523809523809523,0.0,,,0.07142857142857142,,250,0
0.031746031746031744,1.4119055027645468,0.2222222222222222,0.0,,,0.15053763440860216,,250,0
0.12244897959183673,1.6485003683807697,0.09523809523809523,,,,0.11764705882352941,,250,0
0.020202020202020204,0.44569735340846023,0.11764705882352941,0.0,,,0.1592920353982301,0.0,250,0
0.1016949152542373,0.36439979638384457,0.0,0.0,,,0.0273972602739726,,250,0
0.08695652173913043,0.5435267492523039,0.09523809523809523,,,,0.03278688524590164,,250,0
0.17142857142857143,1.358041464721021,0.11764705882352941,,,,0.41379310344827586,,250,0
0.03773584905660377,0.35007306511910063,0.3333333333333333,0.0,,,0.16666666666666666,0.0,250,0
0.020202020202020204,0.8412888669533949,0.0,,,,0.3283582089552239,,250,0
0.046511627906976744,0.5073859930740532,0.10526315789473684,,,,0.0,,250,0
0.043478260869565216,1.5345973898054666,0.15384615384615385,,,,0.6086956521739131,,250,0
0.07272727272727272,0.5264483627204031,0.13333333333333333,,,,0.12903225806451613,,250,0
0.08571428571428572,0.5546314118949291,0.2857142857142857,0.0,,,0.16091954022988506,,250,0
0.1016949152542373,1.6403951701427004,0.0,0.0,,,0.18181818181818182,,250,0
0.2545454545454545,1.3663372178787432,0.10526315789473684,0.0,,,0.2222222222222222,,250,0
0.0,0.41683804087799553,0.0,0.0,,,0.0,,250,0
0.046511627906976744,1.738228541292663,0.10526315789473684,0.0,,,0.06666666666666667,,250,0
0.18666666666666668,1.4906452448820937,0.25,,,,0.4,,250,0
0.11320754716981132,0.2074425527956089,0.10526315789473684,0.0,,,0.08450704225352113,,250,0
0.07874015748031496,0.38731068341428576,0.0,0.0,,,0.25806451612903225,,250,0
0.10309278350515463,0.6363136698412064,0.0,0.0,,,0.028985507246376812,,250,0
0.17543859649122806,0.3849053315031484,0.0,0.0,,,0.05263157894736842,,250,0
0.08695652173913043,0.7209388283126964,0.0,,,,0.05128205128205128,,250,0
0.0,0.3041510101573407,0.0,0.0,,,0.05128205128205128,0.0,250,0
0.037037037037037035,1.0943104115597988,0.0,,,,0.44776119402985076,,250,0
0.0759493670886076,1.5790609821910415,0.11764705882352941,,,,0.21428571428571427,,250,0
0.05714285714285714,0.0241114539657806,0.0,,,,0.26666666666666666,,250,0
0.019801980198019802,0.12926121400783863,0.18181818181818182,,,,0.23529411764705882,,250,0
0.014814814814814815,0.0008749124520894768,0.0,0.0,,,0.10810810810810811,,250,0
0.01834862385321101,0.5226288213210116,0.0,,,,0.12903225806451613,,250,0
0.03076923076923077,0.3395690657375368,0.0,0.0,,,0.024096385542168676,,250,0
0.0,1.4042625415221976,0.08695652173913043,0.0,,,0.023529411764705882,0.0,250,0
0.03773584905660377,0.3120753874451127,0.0,,,,0.02531645569620253,,250,0
0.07058823529411765,1.0305977089980103,0.08,0.0,,,0.15,,250,0
0.3333333333333333,0.3394853517010033,0.0,0.0,,,0.12345679012345678,,250,0
0.09523809523809523,1.4423450107241345,0.0,,,,0.0,,250,0
0.09836065573770492,0.2481691137449142,0.10526315789473684,,,,0.07407407407407407,,250,0
0.029850746268656716,0.5966474650642515,0.09523809523809523,,,,0.05555555555555555,,250,0
0.04081632653061224,0.05168254487467801,0.0,0.0,,,0.136986301369863,,250,0
0.034482758620689655,1.0703745743473325,0.08,0.0,,,0.1782178217821782,0.0,250,0
0.024096385542168676,0.5726178768752124,0.08,,,,0.021505376344086023,0.0,250,0
0.04878048780487805,0.46204252270872354,0.0,,,,0.024096385542168676,0.0,250,0
0.0,0.6517607438319057,0.08,0.0,,,0.0,0.0,250,0
0.06896551724137931,1.4420727553476542,0.0,0.0,,,0.26865671641791045,,250,0
0.07407407407407407,0.18897384675437992,0.15384615384615385,,,,0.0,,250,0
0.034482758620689655,0.12913999075968582,0.08,0.0,,,0.023529411764705882,0.0,250,0
0.0,0.08948683305559557,0.08,0.0,,,0.09523809523809523,,250,0
0.06060606060606061,1.3705406894078163,0.10526315789473684,0.0,,,0.05405405405405406,0.0,250,0
0.08,0.9216629090372743,0.0,0.0,,,0.1,0.0,250,0
0.14035087719298245,0.14392831319380175,0.0,0.0,,,0.21686746987951808,,250,0
0.05405405405405406,1.4494549447102187,0.11764705882352941,0.0,,,0.16091954022988506,0.0,250,0
0.0,0.14332873127408355,0.0,0.0,,,0.07407407407407407,0.0,250,0
0.013986013986013986,1.7128196736640329,0.0,0.0,,,0.08333333333333333,,250,0
0.06896551724137931,0.9193091474001645,0.0,,,,0.11764705882352941,,250,0
0.1,0.23796033994334279,0.0,0.0,,,0.045454545454545456,,250,0
0.0,0.4014313597918022,0.11764705882352941,0.0,,,0.46464646464646464,,250,0
0.02197802197802198,0.9564121556282534,0.07407407407407407,,,,0.13333333333333333,0.0,250,0
0.0975609756097561,0.4829823668255658,0.07407407407407407,0.0,,,0.024691358024691357,,250,0
0.01834862385321101,0.579628103064297,0.08,0.0,,,0.08,0.0,250,0
0.03636363636363636,0.211823507158988,0.0,,,,0.028169014084507043,,250,0
0.07407407407407407,0.07241601028773509,0.08,0.0,,,0.05128205128205128,0.0,250,0
0.05405405405405406,0.5936040197035688,0.0,0.0,,,0.07058823529411765,,250,0
0.05555555555555555,0.9689760593899956,0.09523809523809523,0.0,,,0.1,,250,0
0.07228915662650602,0.8005565183431375,0.10526315789473684,0.0,,,0.13953488372093023,,250,0
0.07142857142857142,0.40294087923193533,0.07407407407407407,,,,0.024691358024691357,,250,0
0.07792207792207792,0.08776506289754762,0.0,0.0,,,0.13333333333333333,,250,0
0.015267175572519083,0.21194427868651194,0.2857142857142857,0.0,,,0.05128205128205128,,250,0
0.07692307692307693,0.6491715018461595,0.09523809523809523,,,,0.03389830508474576,,250,0
0.12244897959183673,1.0766529585738112,0.2857142857142857,0.0,,,0.27450980392156865,,250,0
0.18867924528301888,1.56209453197405,0.10526315789473684,,,,0.208955223880597,,250,0
0.021505376344086023,1.6161897025743563,0.2222222222222222,0.0,,,0.024096385542168676,,250,0
0.06451612903225806,1.7356643356643358,0.0,0.0,,,0.05405405405405406,,250,0
0.0,0.5059821332251121,0.08,0.0,,,0.023529411764705882,0.0,250,0
0.11428571428571428,0.4779043476653708,0.16666666666666666,0.0,,,0.0,,250,0
0.0975609756097561,1.0412408019023287,0.2857142857142857,,,,0.15873015873015872,,250,0
0.0,0.1678038346104336,0.11764705882352941,0.0,,,0.0,,250,0
0.12658227848101267,0.42705601037181407,0.0,0.0,,,0.05405405405405406,,250,0
0.0,0.1583184458854394,0.0,,,,0.02666666666666667,,250,0
0.0759493670886076,0.09791404637034576,0.09523809523809523,,,,0.09900990099009901,,250,0
0.0273972602739726,0.27198795469584647,0.0,0.0,,,0.023529411764705882,,250,0
0.16666666666666666,0.34629154926593647,0.10526315789473684,0.0,,,0.028985507246376812,,250,0
0.0,1.3011945392491469,0.0,0.0,,,0.23423423423423423,,250,0
0.02247191011235955,0.9804344668755317,0.08,0.0,,,0.2413793103448276,,250,0
0.18181818181818182,0.298824697594714,0.0,0.0,,,0.0273972602739726,,250,0
0.058823529411764705,0.8082054688930623,0.0,,,,0.125,,250,0
0.02247191011235955,0.0,0.14285714285714285,,,,0.2641509433962264,,250,0
0.10256410256410256,1.1123935345249565,0.0,0.0,,,0.2028985507246377,,250,0
0.10810810810810811,0.17631663858315708,0.0,0.0,,,0.20408163265306123,,250,0
0.11382113821138211,0.7791874538358263,0.0,,2.0,,0.21176470588235294,0.0,250,0
0.0,0.5702631016580558,0.0,0.0,,,0.09523809523809523,,250,0
0.21052631578947367,0.680592847170014,0.0,,,,0.3076923076923077,,250,0
0.05714285714285714,0.7040575637785814,0.18181818181818182,,,,0.34782608695652173,,250,0
0.056074766355140186,0.9155923083916108,0.2608695652173913,0.0,,,0.0851063829787234,0.0,250,0
0.06593406593406594,0.3114848845849896,0.0,0.0,,,0.02531645569620253,,250,0
