age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
25,Private,268050,HS-grad,10,Never-married,Adm-clerical,Own-child,White,1,0,0,33,United-States,0
60,Self-emp-not-inc,12285,Masters,14,Divorced,Prof-specialty,Not-in-family,White,0,0,0,34,United-States,0
27,State-gov,137047,Masters,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,70,United-States,0
32,Private,122872,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,41,United-States,0
31,State-gov,169856,Bachelors,7,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,25,Nicaragua,0
52,Local-gov,65273,Masters,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,34,United-States,0
48,Private,680562,Bachelors,15,Never-married,Sales,Not-in-family,Black,0,0,0,42,United-States,0
53,Self-emp-not-inc,216199,11th,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,30,United-States,0
83,Private,155486,Masters,5,Divorced,?,Not-in-family,White,0,0,0,13,United-States,0
44,Local-gov,216195,Some-college,11,Never-married,Adm-clerical,Own-child,White,0,0,0,34,United-States,0
34,Private,176575,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
70,Private,12285,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,43,Mexico,1
28,Private,209093,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,39,United-States,0
26,Private,163078,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,48,United-States,0
23,Private,234984,Masters,10,Never-married,Sales,Own-child,White,0,0,0,23,United-States,0
29,Private,155654,HS-grad,9,Never-married,Other-service,Own-child,White,0,0,0,14,United-States,0
53,Private,251413,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,32,Mexico,0
53,State-gov,12285,HS-grad,8,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,38,United-States,0
49,Private,665270,Bachelors,14,Divorced,Armed-Forces,Not-in-family,White,1,0,0,50,United-States,1
44,Local-gov,122374,Bachelors,12,Married-civ-spouse,Sales,Husband,White,1,0,0,38,United-States,0
47,Private,243259,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,44,United-States,1
55,Private,287782,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,1
26,Private,55379,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,26,United-States,0
76,Private,191299,HS-grad,8,Divorced,Sales,Unmarried,Black,0,0,0,32,United-States,0
50,Local-gov,12285,11th,6,Separated,Other-service,Unmarried,Black,0,0,0,17,United-States,0
43,Private,153969,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,51,United-States,1
19,State-gov,12285,Some-college,11,Never-married,Prof-specialty,Own-child,White,0,0,0,25,United-States,0
34,Private,53774,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,1,0,0,50,United-States,1
36,Private,46211,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,32,United-States,0
29,Private,126546,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,39,United-States,0
36,Private,222897,HS-grad,10,Never-married,Sales,Not-in-family,White,1,0,0,51,United-States,0
27,Private,44004,Some-college,10,Never-married,Other-service,Not-in-family,White,0,0,0,30,United-States,0
27,State-gov,12285,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,1,0,0,13,United-States,0
55,Private,157127,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,42,United-States,0
62,Local-gov,65660,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,0,0,0,33,United-States,0
30,Private,332154,11th,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,39,United-States,1
26,Self-emp-not-inc,12285,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,55,United-States,0
65,Self-emp-not-inc,12285,HS-grad,6,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,0,0,0,15,United-States,0
29,Private,246812,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,37,United-States,1
45,Private,129488,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,39,United-States,0
55,Private,504746,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,48,United-States,0
41,Private,481251,11th,5,Married-civ-spouse,Other-service,Husband,White,1,0,0,41,Mexico,0
47,Private,102320,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,33,United-States,0
28,Private,80182,Some-college,10,Never-married,Other-service,Not-in-family,White,0,0,0,24,United-States,0
22,?,35947,Some-college,10,Never-married,?,Own-child,White,1,0,0,18,United-States,0
59,Local-gov,12285,Bachelors,12,Divorced,Armed-Forces,Unmarried,White,0,0,0,35,United-States,0
46,Local-gov,259608,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,38,United-States,1
78,Private,122205,HS-grad,8,Separated,Other-service,Not-in-family,White,1,0,0,23,United-States,0
45,Private,116777,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,41,United-States,0
32,Private,189137,Some-college,11,Never-married,Sales,Own-child,White,1,0,0,34,United-States,0
55,Private,12285,HS-grad,7,Divorced,Other-service,Not-in-family,Black,0,0,0,22,United-States,0
51,Private,12285,11th,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,29,Mexico,1
69,Self-emp-not-inc,485247,Some-college,10,Married-civ-spouse,Sales,Husband,Black,1,0,0,47,United-States,1
37,Local-gov,272168,Masters,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,39,United-States,0
39,Self-emp-not-inc,12285,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,0,0,33,United-States,0
60,Private,91035,Some-college,10,Never-married,Adm-clerical,Own-child,Black,1,0,0,40,United-States,0
19,?,209880,HS-grad,9,Never-married,?,Wife,White,0,0,0,33,United-States,0
53,Private,228623,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,43,United-States,1
42,Self-emp-not-inc,231123,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,33,United-States,0
29,Private,20747,HS-grad,7,Never-married,Craft-repair,Unmarried,Black,0,0,0,40,United-States,0
30,Private,445349,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,1,0,0,31,United-States,0
36,Private,199463,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,United-States,1
38,Private,155391,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,35,United-States,0
55,Private,226632,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,44,United-States,1
45,Self-emp-not-inc,12285,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,38,United-States,0
29,Private,340934,11th,7,Never-married,Craft-repair,Not-in-family,White,0,0,0,34,United-States,0
34,Private,195529,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,34,United-States,0
48,Self-emp-not-inc,12285,HS-grad,8,Divorced,Craft-repair,Not-in-family,White,1,0,0,32,United-States,0
54,Private,326006,11th,11,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
34,Local-gov,157808,Masters,12,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,37,United-States,1
24,State-gov,161363,Masters,12,Never-married,Adm-clerical,Own-child,Black,0,0,0,36,United-States,0
56,Private,395275,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,51,United-States,1
47,Self-emp-not-inc,246525,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,46,United-States,0
34,Private,170541,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
39,?,120289,Bachelors,12,Never-married,?,Own-child,White,0,0,0,33,United-States,0
40,Private,110502,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,1
28,State-gov,69347,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,39,United-States,0
26,Private,21576,11th,7,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,1,0,0,29,United-States,0
67,Self-emp-not-inc,47540,11th,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,1
70,?,113557,11th,6,Separated,?,Not-in-family,Black,1,0,0,18,United-States,0
50,Self-emp-not-inc,12285,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,26,United-States,1
32,Private,142668,HS-grad,8,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,54,United-States,0
30,Private,12285,HS-grad,8,Never-married,Prof-specialty,Unmarried,Black,0,0,0,25,United-States,0
56,Private,134952,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
60,Local-gov,300878,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,104,0,50,United-States,1
60,Private,83595,11th,6,Separated,Sales,Unmarried,Black,0,0,0,23,United-States,0
32,?,62472,Some-college,9,Married-civ-spouse,?,Husband,White,1,0,0,31,United-States,0
47,Local-gov,43255,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,0,0,0,65,United-States,0
26,Private,250720,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,1,0,0,30,United-States,0
34,Private,203730,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,United-States,1
31,Private,410369,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,47,Mexico,0
41,Self-emp-not-inc,12285,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States,0
32,Private,12285,Some-college,9,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,1,0,0,37,United-States,0
23,Private,128749,Some-college,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,36,United-States,0
47,Private,350048,Masters,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
61,Private,111636,HS-grad,8,Divorced,Craft-repair,Not-in-family,White,1,0,0,33,United-States,0
56,Private,156492,Bachelors,8,Divorced,Adm-clerical,Own-child,White,0,0,0,37,United-States,0
80,Without-pay,332550,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,47,United-States,1
61,Private,143664,Bachelors,12,Separated,Sales,Not-in-family,White,1,0,0,34,United-States,0
26,Private,222367,Some-college,11,Never-married,Adm-clerical,Not-in-family,White,0,0,0,30,United-States,0
46,Local-gov,291864,Masters,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,44,United-States,0
65,Private,32004,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,42,United-States,1
56,Private,209110,Masters,13,Married-civ-spouse,Sales,Husband,White,1,0,0,45,United-States,1
68,Private,171283,HS-grad,8,Divorced,Sales,Unmarried,White,0,0,0,31,Mexico,0
45,Private,218057,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,62,United-States,0
42,Private,43091,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,1,0,0,30,United-States,0
33,Private,143293,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,1,0,0,32,United-States,0
46,Private,153392,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,47,United-States,1
45,Private,109427,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,44,United-States,1
61,State-gov,410704,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
71,Private,228168,Bachelors,12,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,22,United-States,0
62,Private,143024,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
72,Private,228374,11th,7,Married-civ-spouse,Sales,Husband,White,1,664,0,35,United-States,1
35,Local-gov,93580,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,39,United-States,0
32,Private,153325,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,32,United-States,0
40,Private,77400,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,38,United-States,0
45,State-gov,12285,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,34,United-States,1
69,Local-gov,64290,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,37,United-States,1
38,Private,39693,HS-grad,8,Divorced,Craft-repair,Unmarried,White,1,0,0,40,United-States,0
32,Private,31668,Bachelors,12,Divorced,Adm-clerical,Own-child,Black,0,0,0,20,United-States,0
45,Private,124410,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
67,Private,151476,Some-college,10,Divorced,Craft-repair,Not-in-family,White,0,0,0,14,United-States,0
60,Self-emp-not-inc,260710,11th,5,Married-civ-spouse,Sales,Husband,White,1,0,0,36,Mexico,0
46,Private,167609,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,45,Mexico,0
28,Private,131964,Bachelors,13,Never-married,Prof-specialty,Own-child,White,0,0,0,34,United-States,0
36,Local-gov,134793,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,36,United-States,1
31,Private,260408,Some-college,11,Never-married,Sales,Not-in-family,White,0,0,0,30,United-States,0
49,?,145142,Some-college,10,Never-married,?,Not-in-family,White,1,0,0,28,United-States,0
63,Without-pay,262114,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,43,United-States,1
54,Private,12285,Some-college,9,Separated,Adm-clerical,Unmarried,White,0,0,0,36,United-States,0
25,Local-gov,12285,Some-college,8,Never-married,Adm-clerical,Own-child,Black,0,0,0,32,United-States,0
61,Private,169770,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,United-States,1
62,Private,325868,11th,6,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,39,United-States,0
52,Private,12285,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,0,0,0,34,United-States,0
31,Private,228152,Masters,14,Never-married,Craft-repair,Own-child,White,0,0,0,35,United-States,0
21,?,313626,Some-college,11,Never-married,?,Own-child,White,0,0,0,36,United-States,0
83,Private,251589,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,32,United-States,0
24,Private,227658,HS-grad,10,Never-married,Adm-clerical,Own-child,White,0,0,0,22,United-States,0
42,Private,37900,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,60,Mexico,0
40,State-gov,12285,HS-grad,6,Never-married,Adm-clerical,Unmarried,Black,0,0,0,30,United-States,0
37,Private,81818,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,37,United-States,0
45,Private,158730,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
40,Private,131009,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,United-States,1
33,State-gov,12285,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,34,United-States,0
23,Private,176317,11th,10,Never-married,Other-service,Own-child,White,1,0,0,14,United-States,0
36,Local-gov,146229,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,35,United-States,0
42,Private,303713,Some-college,11,Married-civ-spouse,Sales,Husband,White,1,0,0,48,United-States,1
32,Self-emp-not-inc,12285,Some-college,11,Divorced,Prof-specialty,Not-in-family,White,0,0,0,35,United-States,0
39,Private,394287,11th,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States,0
35,Private,306309,11th,11,Never-married,Adm-clerical,Own-child,White,1,0,0,33,United-States,0
25,Private,233468,HS-grad,10,Never-married,Adm-clerical,Own-child,White,1,0,0,34,United-States,0
44,Private,140265,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,1
57,Private,320275,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,58,United-States,1
39,Private,80077,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,47,United-States,1
47,State-gov,151947,Masters,10,Married-civ-spouse,Sales,Wife,White,0,0,0,28,United-States,1
63,Private,197476,HS-grad,10,Divorced,Adm-clerical,Not-in-family,Black,0,0,0,35,United-States,0
41,Private,147929,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,United-States,0
62,Private,326176,Masters,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,49,United-States,1
28,Private,283613,11th,7,Never-married,Craft-repair,Own-child,White,1,0,0,27,United-States,0
22,Private,158932,11th,7,Never-married,Other-service,Own-child,White,1,0,0,25,United-States,0
54,Self-emp-not-inc,199485,Masters,15,Never-married,Prof-specialty,Own-child,White,1,0,0,69,United-States,0
48,Self-emp-not-inc,60970,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,48,United-States,0
84,Private,79700,11th,5,Married-civ-spouse,Other-service,Husband,Black,1,0,0,27,United-States,0
44,Private,221960,Some-college,11,Never-married,Adm-clerical,Own-child,White,1,0,0,39,United-States,0
46,Private,241988,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,47,United-States,1
57,Self-emp-not-inc,193126,HS-grad,9,Married-civ-spouse,Sales,Wife,White,0,0,0,56,United-States,0
48,Private,233264,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,42,United-States,1
30,Private,12285,Bachelors,16,Never-married,Sales,Not-in-family,Asian-Pac-Islander,1,331,0,23,United-States,0
41,Self-emp-not-inc,12285,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,57,United-States,1
56,Private,296712,Masters,11,Married-civ-spouse,Sales,Husband,White,1,0,0,59,United-States,1
31,Private,198311,Some-college,9,Never-married,Other-service,Unmarried,White,0,0,0,37,Nicaragua,0
45,Private,12285,HS-grad,7,Divorced,Craft-repair,Unmarried,White,0,0,0,29,United-States,0
53,Local-gov,162600,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,1
54,Private,48513,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,1,0,27,33,Mexico,1
27,Private,477575,Some-college,12,Never-married,Adm-clerical,Own-child,White,0,0,0,31,United-States,0
25,Private,235619,Masters,10,Never-married,Adm-clerical,Own-child,White,1,0,0,27,United-States,0
38,Private,218718,Bachelors,14,Never-married,Sales,Wife,White,0,0,0,61,United-States,0
67,Self-emp-not-inc,78464,HS-grad,8,Divorced,Craft-repair,Not-in-family,Black,1,0,0,31,United-States,0
73,Private,107433,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,39,United-States,0
42,Private,287039,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,43,United-States,0
37,Self-emp-not-inc,130626,Bachelors,12,Married-civ-spouse,Sales,Husband,White,1,0,0,44,Mexico,0
36,Private,285635,11th,6,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
61,Private,211642,11th,6,Divorced,?,Not-in-family,White,1,0,0,19,United-States,0
32,Private,314164,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,42,United-States,0
33,Private,189555,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,38,United-States,1
43,Self-emp-not-inc,234689,HS-grad,10,Married-civ-spouse,Sales,Husband,White,1,0,0,41,United-States,1
32,Private,330163,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,Mexico,0
54,Private,211718,HS-grad,10,Divorced,?,Own-child,White,1,0,0,31,United-States,0
54,Private,199413,HS-grad,9,Married-civ-spouse,Sales,Wife,White,0,0,0,39,United-States,0
31,Private,147552,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,0,0,0,39,United-States,0
49,Private,66432,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,0,0,0,25,United-States,0
48,Private,205548,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,41,United-States,1
46,Private,369954,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,United-States,1
55,State-gov,176688,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,1,0,0,33,United-States,0
34,Private,239762,Masters,12,Never-married,Adm-clerical,Not-in-family,Black,1,0,0,39,Mexico,0
39,Private,40848,HS-grad,9,Divorced,Other-service,Not-in-family,White,0,0,0,27,United-States,0
41,Private,71930,Some-college,10,Divorced,Other-service,Not-in-family,White,0,0,0,30,United-States,0
25,Private,231923,Some-college,11,Never-married,Adm-clerical,Own-child,White,1,0,0,29,United-States,0
32,Private,12285,Some-college,8,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,43,United-States,0
23,State-gov,12285,Some-college,11,Never-married,Prof-specialty,Not-in-family,White,0,0,0,16,United-States,0
50,Private,256690,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,52,United-States,1
31,Private,145393,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,36,United-States,0
24,Private,214102,Some-college,11,Never-married,Adm-clerical,Own-child,White,0,0,0,30,United-States,0
38,?,12285,HS-grad,8,Divorced,?,Unmarried,Black,0,0,0,23,United-States,0
52,State-gov,138030,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,33,United-States,1
50,Private,201490,11th,7,Never-married,Other-service,Own-child,White,0,0,0,28,United-States,0
44,Private,285459,HS-grad,10,Never-married,Sales,Own-child,White,0,0,0,36,United-States,0
47,Without-pay,12285,Masters,12,Divorced,Sales,Unmarried,White,0,0,0,16,United-States,0
57,?,12285,HS-grad,7,Married-civ-spouse,?,Wife,Black,0,0,0,29,United-States,0
73,Local-gov,287336,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,47,Nicaragua,0
28,State-gov,12285,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,1,0,0,30,United-States,0
24,Self-emp-not-inc,114102,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,1,0,0,36,United-States,0
24,Private,547067,11th,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,0
21,Private,12285,Some-college,9,Never-married,Adm-clerical,Own-child,Black,1,0,0,29,United-States,0
41,Private,12285,HS-grad,7,Separated,Other-service,Unmarried,White,0,0,0,18,United-States,0
28,Private,192682,HS-grad,10,Never-married,?,Own-child,White,1,0,0,34,United-States,0
66,Private,284950,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,35,Mexico,0
51,Private,197856,11th,4,Married-civ-spouse,Other-service,Husband,White,1,0,0,34,Mexico,0
31,Private,18532,Bachelors,13,Never-married,Armed-Forces,Own-child,White,1,0,0,37,United-States,0
48,Private,250291,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,0,0,0,40,Mexico,0
39,Private,149775,Masters,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,38,United-States,1
55,State-gov,12285,HS-grad,9,Divorced,Other-service,Not-in-family,White,0,0,0,26,United-States,0
41,Private,12285,HS-grad,8,Divorced,Other-service,Unmarried,White,0,0,0,25,United-States,0
17,?,98723,HS-grad,9,Never-married,?,Own-child,White,0,0,0,26,United-States,0
51,Private,146548,Bachelors,10,Divorced,Prof-specialty,Unmarried,Black,0,0,0,30,United-States,0
67,?,220497,HS-grad,9,Married-civ-spouse,?,Husband,White,1,0,0,35,United-States,0
54,Private,183438,Masters,12,Divorced,Adm-clerical,Not-in-family,Black,0,0,0,29,United-States,0
33,Private,170554,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,41,United-States,0
42,Self-emp-not-inc,12285,HS-grad,11,Married-civ-spouse,Sales,Husband,White,1,0,0,42,United-States,1
27,Private,326198,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,0,0,0,40,United-States,0
