age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,Private,111230,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,39,United-States,1
50,Local-gov,125996,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,54,United-States,1
46,Federal-gov,169735,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,43,United-States,1
52,Local-gov,233045,Masters,15,Divorced,Prof-specialty,Not-in-family,White,0,0,0,60,United-States,0
22,Private,13492,HS-grad,11,Never-married,Tech-support,Own-child,Asian-Pac-Islander,1,0,0,16,United-States,0
40,Self-emp-not-inc,271903,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,0,0,0,56,United-States,0
44,Local-gov,54145,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,51,United-States,0
62,Private,13492,Some-college,9,Divorced,Exec-managerial,Not-in-family,White,0,0,0,39,United-States,0
28,Local-gov,65362,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Wife,White,0,0,0,40,United-States,0
27,Private,13492,9th,12,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,1,0,0,39,United-States,1
46,Self-emp-not-inc,23886,HS-grad,5,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,44,United-States,0
37,Self-emp-not-inc,255512,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,72,United-States,0
46,Private,145174,HS-grad,9,Divorced,Craft-repair,Unmarried,White,0,0,0,37,United-States,0
39,Federal-gov,43669,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
40,Self-emp-not-inc,13492,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,0,122,0,43,United-States,0
29,Private,207729,Bachelors,12,Never-married,Priv-house-serv,Own-child,White,1,0,0,37,United-States,0
69,Private,128864,10th,6,Widowed,Craft-repair,Other-relative,White,0,0,0,18,United-States,0
32,Self-emp-not-inc,13492,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,13,41,United-States,0
50,Private,128793,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,44,United-States,0
50,Local-gov,88051,Masters,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,47,United-States,1
57,Self-emp-not-inc,40939,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,64,United-States,0
59,Private,13492,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,52,United-States,1
43,Self-emp-not-inc,13492,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,10,41,United-States,0
33,Private,189885,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,47,United-States,0
40,Private,75718,Masters,16,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,61,United-States,1
24,Private,245909,HS-grad,7,Never-married,Exec-managerial,Own-child,White,1,0,0,35,United-States,0
18,Private,85045,Some-college,12,Married-spouse-absent,Tech-support,Unmarried,White,1,0,0,20,United-States,0
18,Private,96465,10th,7,Never-married,Craft-repair,Not-in-family,White,1,0,0,33,United-States,0
25,Private,212099,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,45,United-States,0
26,Private,204416,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,0,0,0,51,United-States,0
59,Private,87092,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,35,United-States,0
52,Local-gov,72017,Masters,14,Never-married,Prof-specialty,Own-child,White,0,0,0,51,United-States,0
20,Private,433919,Some-college,11,Never-married,Craft-repair,Own-child,White,0,0,0,22,United-States,0
42,Private,13492,HS-grad,7,Married-spouse-absent,Exec-managerial,Not-in-family,White,1,0,0,30,United-States,1
30,Private,74386,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,0,68,0,38,United-States,0
22,Private,141750,Some-college,10,Never-married,Craft-repair,Own-child,White,0,0,0,16,United-States,0
50,Private,13492,Some-college,12,Divorced,Exec-managerial,Unmarried,White,0,0,0,76,Canada,0
27,Private,13492,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,31,United-States,0
58,Private,65857,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,43,United-States,0
44,Private,49631,HS-grad,8,Widowed,Exec-managerial,Other-relative,White,1,0,0,35,United-States,0
50,Private,123630,9th,10,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,44,United-States,0
33,Private,127236,Some-college,10,Divorced,Adm-clerical,Unmarried,White,0,0,0,34,United-States,0
59,Private,44451,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,1,0,0,48,United-States,0
31,Private,13492,Some-college,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,1,0,0,35,United-States,0
49,Private,52007,9th,6,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,52,United-States,1
40,Federal-gov,74633,9th,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,61,United-States,1
34,Private,267375,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,57,United-States,0
52,Private,138978,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,30,United-States,0
38,Private,283172,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States,0
49,Private,274725,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,United-States,0
47,Private,59087,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,48,United-States,1
35,Private,206320,Bachelors,12,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,46,United-States,0
43,Local-gov,185087,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,United-States,1
31,Private,93006,Preschool,12,Never-married,Prof-specialty,Not-in-family,White,0,0,0,38,United-States,0
59,Private,52798,9th,11,Divorced,Adm-clerical,Unmarried,Black,0,0,0,41,United-States,0
40,Local-gov,212651,9th,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,44,United-States,0
54,Local-gov,43538,Prof-school,3,Never-married,Prof-specialty,Not-in-family,White,0,0,0,32,United-States,0
27,Private,135002,Masters,11,Never-married,Tech-support,Unmarried,Black,0,0,0,44,United-States,0
32,Self-emp-not-inc,214217,HS-grad,10,Never-married,Craft-repair,Unmarried,White,1,0,0,44,United-States,0
37,Private,101306,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,37,United-States,0
24,Private,190952,Some-college,10,Never-married,Craft-repair,Own-child,White,1,0,0,36,United-States,0
28,Private,226160,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,39,United-States,0
22,Private,178509,Some-college,9,Divorced,Craft-repair,Other-relative,White,0,0,0,41,United-States,0
39,Local-gov,31275,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,73,United-States,0
32,Private,54875,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,35,United-States,1
41,Private,158809,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
50,Private,13492,11th,4,Married-civ-spouse,Sales,Husband,White,1,0,0,53,United-States,0
36,Private,233713,HS-grad,7,Never-married,Adm-clerical,Unmarried,White,0,0,0,29,United-States,0
27,Self-emp-not-inc,229676,Bachelors,12,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,26,United-States,0
22,Private,114873,HS-grad,6,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,44,Honduras,0
50,Private,24433,HS-grad,13,Never-married,Sales,Own-child,Asian-Pac-Islander,0,0,0,51,United-States,0
27,Private,146569,Some-college,10,Never-married,Craft-repair,Own-child,White,0,0,0,37,United-States,0
37,Private,18543,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,41,United-States,0
61,Private,230823,Assoc-voc,3,Divorced,Craft-repair,Not-in-family,White,1,0,0,32,United-States,0
40,Private,13492,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,United-States,0
33,Private,308680,HS-grad,7,Married-civ-spouse,Sales,Husband,White,1,0,0,87,United-States,0
37,Private,69236,Masters,16,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,53,United-States,1
17,Private,415335,9th,5,Never-married,Exec-managerial,Unmarried,White,1,0,0,39,United-States,0
66,Private,209121,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
33,Local-gov,286681,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,25,United-States,0
36,Federal-gov,175711,Bachelors,12,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,47,United-States,1
53,Private,118181,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,1,0,0,37,United-States,0
45,Local-gov,231260,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,50,United-States,1
27,Private,547016,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,34,United-States,0
60,Private,49798,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,51,United-States,0
33,Private,960254,HS-grad,8,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States,0
40,Private,139533,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,0
42,Private,148966,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,1
24,Private,320590,Some-college,10,Never-married,Tech-support,Own-child,Black,0,0,0,28,United-States,0
38,Private,111432,9th,8,Married-civ-spouse,Sales,Husband,White,1,0,0,47,United-States,1
36,Private,106531,Bachelors,12,Never-married,Sales,Not-in-family,White,0,0,0,41,United-States,1
46,Private,132392,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States,0
37,Private,229172,11th,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,United-States,0
41,Self-emp-not-inc,136711,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
48,Private,132062,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,42,United-States,1
31,Private,178796,Bachelors,12,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,39,United-States,1
39,Private,236910,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,50,United-States,0
22,Private,116196,10th,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,47,United-States,0
36,Private,223430,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,53,United-States,1
23,Self-emp-not-inc,282391,Assoc-acdm,4,Never-married,Adm-clerical,Own-child,White,0,0,0,31,United-States,0
42,Private,59829,HS-grad,9,Never-married,Adm-clerical,Own-child,White,1,0,0,38,United-States,0
40,Private,153590,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,52,United-States,1
52,Private,80761,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,59,United-States,1
55,Private,13492,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,1
51,Private,163466,Masters,16,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,United-States,1
45,Self-emp-not-inc,131839,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,59,United-States,0
32,Private,173953,HS-grad,10,Never-married,Craft-repair,Other-relative,White,1,0,0,49,United-States,0
23,Private,233883,Bachelors,14,Married-civ-spouse,Exec-managerial,Own-child,White,1,0,0,55,United-States,0
39,Private,31254,HS-grad,8,Married-spouse-absent,Tech-support,Unmarried,Black,0,0,0,16,United-States,0
27,Private,187850,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,44,United-States,0
43,Private,348345,HS-grad,11,Never-married,Prof-specialty,Not-in-family,White,0,0,0,45,United-States,0
31,Private,125967,HS-grad,9,Divorced,Adm-clerical,Own-child,White,0,0,0,35,United-States,0
41,Private,176999,Assoc-acdm,7,Married-spouse-absent,Other-service,Not-in-family,White,0,0,31,43,United-States,0
38,Private,285420,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,43,United-States,1
42,Private,358488,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,46,United-States,1
25,Private,120457,HS-grad,9,Never-married,Priv-house-serv,Own-child,Black,1,0,0,19,United-States,0
32,Private,111129,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
48,Private,338259,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,1
42,Private,177238,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,44,United-States,0
49,Private,76040,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,1
58,Private,113097,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,32,United-States,0
26,Private,231684,Some-college,10,Never-married,Tech-support,Not-in-family,Black,0,0,0,28,United-States,0
17,Private,324568,Some-college,10,Never-married,Craft-repair,Own-child,White,1,0,0,35,United-States,0
22,Private,127444,HS-grad,8,Never-married,Craft-repair,Own-child,White,1,0,0,23,United-States,0
45,Private,181603,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
46,Self-emp-not-inc,116977,Bachelors,15,Married-civ-spouse,Prof-specialty,Other-relative,White,0,0,0,53,United-States,0
26,Self-emp-not-inc,174448,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,45,United-States,0
48,Local-gov,158364,Masters,15,Divorced,Prof-specialty,Unmarried,White,0,0,0,51,United-States,0
46,Private,125028,HS-grad,9,Never-married,Craft-repair,Own-child,White,1,0,0,38,United-States,0
36,Private,56543,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
60,Private,102752,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,0,0,0,32,United-States,0
24,Private,56723,Masters,4,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,47,Cambodia,0
52,Private,200852,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,43,United-States,0
37,Private,177094,9th,11,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,37,United-States,1
34,Private,243513,HS-grad,6,Divorced,Craft-repair,Unmarried,White,0,0,0,41,United-States,0
63,Private,109494,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,38,United-States,0
20,Private,13492,HS-grad,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,74,Holand-Netherlands,0
34,Private,74119,Bachelors,13,Divorced,Priv-house-serv,Not-in-family,White,1,0,0,37,United-States,0
31,Private,14376,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,44,United-States,1
17,Private,182060,10th,7,Never-married,Tech-support,Own-child,White,1,0,0,8,United-States,0
52,Private,47592,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
51,Private,96471,HS-grad,8,Divorced,Craft-repair,Unmarried,White,0,0,0,29,United-States,0
22,Private,202857,HS-grad,10,Never-married,Craft-repair,Other-relative,White,1,0,0,30,United-States,0
56,Self-emp-not-inc,208034,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,51,United-States,0
23,Private,212085,Some-college,10,Never-married,Craft-repair,Own-child,White,1,0,0,36,United-States,0
25,Private,360374,Some-college,9,Never-married,Adm-clerical,Other-relative,White,0,0,0,34,United-States,0
59,Private,73306,9th,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,44,United-States,1
46,Private,82070,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,44,United-States,0
48,Private,254934,Masters,4,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,35,Mexico,0
23,Private,142961,Bachelors,12,Never-married,Priv-house-serv,Own-child,White,0,0,0,37,United-States,0
71,Private,73277,Bachelors,11,Divorced,Adm-clerical,Not-in-family,White,0,0,0,16,United-States,0
77,Private,127429,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,20,United-States,0
47,Private,396044,HS-grad,12,Never-married,Prof-specialty,Not-in-family,White,1,0,0,49,United-States,1
37,Private,44881,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,63,United-States,0
38,Self-emp-not-inc,85123,Masters,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,79,Holand-Netherlands,1
22,Private,144954,10th,8,Never-married,Other-service,Own-child,White,0,0,0,19,United-States,0
39,Private,178035,Some-college,8,Never-married,Adm-clerical,Unmarried,White,0,0,0,34,United-States,0
24,Local-gov,13492,Some-college,12,Married-spouse-absent,Prof-specialty,Own-child,Black,1,0,0,43,United-States,0
35,Private,207351,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,53,United-States,1
26,Private,194361,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,0,0,0,23,United-States,0
33,Private,284604,HS-grad,11,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,35,United-States,0
28,Self-emp-not-inc,75906,Some-college,11,Married-civ-spouse,Exec-managerial,Wife,Black,0,0,0,40,United-States,1
35,Private,92087,HS-grad,9,Never-married,Craft-repair,Own-child,White,1,0,0,36,United-States,0
51,Private,13492,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,22,United-States,1
36,Private,77252,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,60,United-States,1
40,Self-emp-not-inc,156218,HS-grad,9,Never-married,Adm-clerical,Own-child,White,1,0,0,36,United-States,0
23,Self-emp-not-inc,129410,Some-college,11,Married-spouse-absent,Craft-repair,Not-in-family,White,1,0,0,29,United-States,0
32,Private,151611,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,47,United-States,0
66,Private,162172,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,0
48,Local-gov,178837,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,1
31,Private,98700,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,47,United-States,0
52,Federal-gov,120936,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,48,United-States,1
17,Private,133852,Assoc-voc,7,Never-married,Craft-repair,Own-child,White,1,0,2,9,United-States,0
34,Private,386122,HS-grad,10,Divorced,Craft-repair,Unmarried,White,0,0,0,26,United-States,0
34,Private,455185,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,33,United-States,0
63,Private,80699,HS-grad,8,Divorced,Craft-repair,Other-relative,White,0,0,0,89,United-States,0
20,Private,13492,Some-college,5,Never-married,Exec-managerial,Unmarried,White,1,0,0,60,Canada,0
30,Private,181874,Some-college,10,Never-married,Tech-support,Not-in-family,White,1,0,0,36,United-States,0
40,Local-gov,37835,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,United-States,0
39,Private,124778,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,0
